CODE_CBNA	MATURITY	LONGEVITY	HEIGHT	WOODY	LHIST	DISPERSAL	LIGHT	LIGHT_TOLERANCE	NITROGEN	NITROGEN_TOLERANCE	MOISTURE	GRAZ_MOW_TOLERANCE	PALATABILITY
14069				unknown					2				
14071				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	1.5		
14074			55	Herbaceous	Helophyte_Hydrophyte	2	4	1	3	1	5	1	
14077			15	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	1.5	1	4	2	
14078				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	4		
14085			35	Herbaceous	Geophyte_Hemicryptophyte	2	2	2	3	1	4	1	
14086				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	2.5		
14088			87.5	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3.5	1	5	2	
14090			55	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2	1	5	2	
14091	3		8.5	Herbaceous	Geophyte_Hemicryptophyte	2	5	1	1	1	2		4
14098	6		10.75	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	2	2	4
14106			34	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3.5	1	3	2	
14111				unknown		6			3				
14114			46.5	Herbaceous	Geophyte_Hemicryptophyte	6	2	2	3	1	3.5		
14115	6		40	Herbaceous	Geophyte_Hemicryptophyte	6	3	2	2	1	2.5	3	4
14119			38	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	2	1	3.5	2	
14123			41.5	Herbaceous	Geophyte_Hemicryptophyte	2	3	2	3	1	3		
14125			19	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	1.5	1	4.5		
14126			57.5	Herbaceous	Geophyte_Hemicryptophyte	2	3	2	3	1	5	2	
14127				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	4.5	1	
14128			40	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	4.5	1	
14131			25	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	4.5	1	
14132			15	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	4.5	1	
14133				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	4	1	
14136			60	Herbaceous	Geophyte_Hemicryptophyte	2	3	2	3	1	4.5	2	
14140			60	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	3	1	4	2	
14144			140	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	3	1	5	1	
14150				Herbaceous	Therophyte		4	1	4	1	4.5	2	
14152			40	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	3.5	2	
14153				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	4	2	
14156			14	Herbaceous	Therophyte	6	4	1	3	1	4.5	1	
14158				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	4	2	
14165			80	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	4.5	2	
14166				Herbaceous	Therophyte		4	1	3	1	4.5	2	
14172				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	4.5	2	
14179			9	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	1.5	1	5		
14181				Herbaceous	Therophyte		4	1	2	1	5		
14185			30	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	1	2	5	2	
14186			16.5	Herbaceous	Helophyte_Hydrophyte	1	4	1	3.5	1	4.5		
14188			35	Herbaceous	Geophyte_Hemicryptophyte	4	4	1	3	1	4.5	2	
14193			10	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	1.5	1	4.5	2	
14194			23	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2.5	1	4.5	2	
14195				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	5		
14203			42	Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	4.5	1	
14204	3		41.5	Herbaceous	Geophyte_Hemicryptophyte	4	4	1	2	1	4.5	2	4
14205	3		16	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	4.5	2	4
14209	3		13	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	2	1	5	1	4
14210		100	37.5	Herbaceous	Geophyte_Hemicryptophyte	4	4	2	1	1	4.5	1	
14211				Herbaceous	Therophyte		4	1	2	1	4.5		
14212				Herbaceous	Therophyte		4	1	2	1	4		
14217				unknown	Geophyte_Hemicryptophyte		4	1	2	1	4.5		
14220			11	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2.5	1	4.5		
14224				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	5	2	
14228	3		10	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	1	1	2	2	4
14230			14.5	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	1	1	4	1	
14232			15	Herbaceous	Therophyte	1	4	1	3	1	4	1	
14234			25	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	1	1	4.5	1	
14235			20	Herbaceous	Geophyte_Hemicryptophyte		4	1	1	1	4.5	1	
14236			175	Herbaceous	Helophyte_Hydrophyte	6							
14237			200	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	3	1	5		
14238			120	Herbaceous	Helophyte_Hydrophyte	6			3				
14239			50	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	4	1	5		
14240				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	5		
14241			7	Herbaceous	Therophyte	6	4	1	2	1	4.5		
14242			110	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	3	1	4.5		
14243			60	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	4	1	4.5		
14246			20	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	4.5	2	
14249			31	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	4.5	2	
14251				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	4	2	
14252			100	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	4	1	4	2	
14259				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	3.5		
14298				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	4.5		
14307			78	Herbaceous	Geophyte_Hemicryptophyte	4	3	1	3	1	4.5	3	
14314			16.5	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1	1	4	1	
14316	3		17.5	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	1	1	4.5	1	4
14317				Herbaceous	Geophyte_Hemicryptophyte		4	1	1	1	4	1	
14319			10	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2	1	4		
14321			33	Herbaceous	Geophyte_Hemicryptophyte	3	3	2	2.5	1	3		
14325		6	197.5	Herbaceous	Geophyte_Hemicryptophyte	6	3	1	2.5	1	3.5		
14329				Herbaceous	Geophyte_Hemicryptophyte		3	1	4	1	3.5		
14335				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	3.5		
14340			20	Herbaceous	Geophyte_Hemicryptophyte	1	5	1	1.5	1	1		
14349				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	2.5	2	
14350			15	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2	1	3	2	
14351				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	3	2	
14360				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2		
14367			15	Herbaceous	Geophyte_Hemicryptophyte	1	3	1	3	1	3	2	
14371			20.5	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	1.5	2	
14375			5.5	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3	1		2	
14378			10	Herbaceous	Geophyte_Hemicryptophyte	7	4	2	3	1	2.5	2	
14390			40	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2.5	1	2	2	
14391			27.5	Herbaceous	Geophyte_Hemicryptophyte	1	3	1	3	1	3	1	
14395			60	Herbaceous	Geophyte_Hemicryptophyte	2	3	1	3	1	3.5	2	
14397				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	2	2	
14399			10.75	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	4	1	3	2	
14404	3		11	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	1	1	1.5		
14406	1		10.5	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	3	1	3.5		
14411				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	2		
14420				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	3	2	
14433				Herbaceous	Helophyte_Hydrophyte		4	1	4	1	5		
14434				Herbaceous	Helophyte_Hydrophyte	6	3	1	3	1	5		
14437				Herbaceous	Helophyte_Hydrophyte	6	3	1	3	1	5		
14438			2	Herbaceous		1	4	1	4	1	5		
14439				Herbaceous	Helophyte_Hydrophyte		3	1	3	1	5		
14443				Herbaceous	Therophyte		4	1	5	1	5		
14447	1			Herbaceous	Helophyte_Hydrophyte	6	3	1	3	1	5		
14449				Herbaceous	Therophyte		3	1	3	1	5		
14452	1			Herbaceous	Helophyte_Hydrophyte	6	3	1	2	1	5		
14454			13	Herbaceous		1	3	1	3.5	1	5		
14455				Herbaceous	Helophyte_Hydrophyte	1	3	1	2.5	1	5		
14464				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	2	
14470				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	1.5		
14472			5	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	3	1		3	
14474			3.5	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	2	3	
14484				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2.5	1	
14485			65	Herbaceous	Geophyte_Hemicryptophyte	2	3	1	2	1	2.5	1	
14486			35.5	Herbaceous	Geophyte_Hemicryptophyte	2	3	1	3	1	2	1	
14487			47.5	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2.5	1	4	1	
14490				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2.5	1	
14492				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	1.5	2	
14495				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5		
14499			60	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	3	1	2		
14500	2		47.5	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	2		
14504			29	Herbaceous	Geophyte_Hemicryptophyte		3	1	2.5	1	2		
14507			20	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	1.5	1	1		
14511				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	2		
14512			25	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	1.5	1	1.5		
14513			80	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	4	1	4.5	2	
14515			53	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	4	2	
14518			45	Herbaceous	Geophyte_Hemicryptophyte	2			2				
14532				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	2	
14557				Herbaceous	Geophyte_Hemicryptophyte		4	1	1	1	4	2	
14566			59	Herbaceous	Geophyte_Hemicryptophyte	4	3	1	2.5	1	4.5	2	
14569	3		16	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2.5	1	4.5	2	4
14573				Herbaceous	Therophyte		4	1	3	1	4		
14574				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	2	4.5	2	
14575			15	Herbaceous	Geophyte_Hemicryptophyte	2	5	1	1	1	4	2	
14576	1		33	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	3	1	4.5	3	
14585	1		14.5	Herbaceous	Therophyte	2	4	1	3	1	4	2	
14591			13	Herbaceous	Helophyte_Hydrophyte	2	4	1	1.5	1	4.5		
14596			7	Herbaceous	Therophyte	2	4	1	1	1	3.5		
14600			23	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	4	3	
14603			65	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	3.5	2	
14605			70	Herbaceous	Geophyte_Hemicryptophyte	2	3	1	4	1	4	2	
14607			30	Herbaceous	Geophyte_Hemicryptophyte	2	5	1	2	1	4.5	3	
14616			52.5	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3.5	1	4	3	
14617			21	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	1.5	1	3.5	2	
14625			62.5	Herbaceous	Geophyte_Hemicryptophyte	2			3				
14626				Herbaceous	Therophyte		4	1	3	1	4		
14635			6	Herbaceous	Therophyte	2	4	1	1.5	1	3.5		
14640			7.5	Herbaceous	Therophyte	2	4	1	2.5	1	4		
14642			24	Herbaceous	Geophyte_Hemicryptophyte	4	4	1	1.5	1	4	3	
14643				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	4	2	
14645			73	Herbaceous	Geophyte_Hemicryptophyte	4	4	1	4	1	4	2	
14653			12	Herbaceous	Therophyte	2	3	1	2.5	1	4		
14655			30	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3.5	1	3.5	3	
14660	3		19	Herbaceous	Geophyte_Hemicryptophyte	2	5	1	1.5	1	2		4
14661				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	2		
14664	3		3.2	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	1.5	1	4.5		4
14667			25	Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2.5	2	
14668	3		22.5	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	3.5		4
14671			15	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	2.5	3	
14676				Herbaceous	Geophyte_Hemicryptophyte		2	1	3	1	3.5		
14678			12	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2	1	2		
14681				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	3.5		
14687			7	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	2	1	2	2	
14690	1		55.5	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	1	1	3		
14691				Herbaceous	Geophyte_Hemicryptophyte		3	1	2	1	2.5		
14697	1		25	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	2	1	2.5	2	
14698				Herbaceous	Geophyte_Hemicryptophyte	6	3	1	2	1	4	2	
14699				unknown					2				
14703			53	Herbaceous	Geophyte_Hemicryptophyte	2	2	1	2.5	1	2.5	1	4
14706			15	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	2	2	
14709			50	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2.5	1	2	2	
14711			20	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2	1	3		
14713			50	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2	1	3.5	2	4
14715			15	Herbaceous	Geophyte_Hemicryptophyte	2	5	1	1.5	1	2.5	2	
14721			20	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	1.5	1	4	2	
14722	1		23	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	2.5	1	3.5	1	
14734			25	Herbaceous	Geophyte_Hemicryptophyte	3	5	1	1.5	1	4	1	
14736				unknown			4	1	3	1	5		
14738				Herbaceous		6	3	1	4	1	5		
14739	0			Herbaceous		6	3	1	3	1	5		
14741				Herbaceous		6	3	1	3	1	5		
14744			1	Herbaceous		6	3	1	3	1	5		
14745				unknown			3	1	3	1	5		
14747			1	Herbaceous		6	4	1	3.5	1	5		
14748				Herbaceous		6	4	1	3.5	1	5		
14751			6	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	3		
14754			30	Herbaceous	Geophyte_Hemicryptophyte	2	4	2	2.5	1	2	2	
14755			24	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	3	1	3.5	2	
14762				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	2	
14766			17	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	3	1	3	2	
14767			16.25	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2	1	2.5	2	
14769				Herbaceous	Geophyte_Hemicryptophyte		4	2	3	1	1.5	2	
14770				Herbaceous	Geophyte_Hemicryptophyte				1				
14782			12	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	4	1	3	2	
14785			20	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	4	1	3.5	2	
14787			13	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	4	1	3		
14789			14.5	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	3	1	2	2	
14797			6.5	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	3.5	1	2	2	
14801			57	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	2	2	
14802				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2	2	
14805			50.25	Herbaceous	Geophyte_Hemicryptophyte	4	3	1	3	1	3	2	
14806			50	Herbaceous	Geophyte_Hemicryptophyte	2	4	2	2.5	1	2	2	
14810			8.75	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	1	1	2.5	1	
14820			30	Herbaceous	Geophyte_Hemicryptophyte				3				
14822			15	Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5	2	
14824				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5		
14827				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2		
14828				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2.5		
14830				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5		
14833				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5		
14834				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5		
14835				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5		
14838				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5		
14839				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5		
14842			40	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	2.5		
14844			35	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	2.5	2	
14854			20	Herbaceous	Geophyte_Hemicryptophyte	1	4	1	2	1	3.5	2	
14860	6		22	Herbaceous	Geophyte_Hemicryptophyte	2	3	1	4	1		2	1
14863			22.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	1	
14864	5		30	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2	2	
14868	10		30	Herbaceous	Geophyte_Hemicryptophyte	3	3	2	2	1	2.5	1	
14871	10		27.5	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	2.5		
14873			23	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	2.5	1	
14875	0		7	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1	1	2	2	
14877			15	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	3	2	
14878			11	Herbaceous	Geophyte_Hemicryptophyte	3	1	2	2.5	1	3.5	1	
14882			30	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	4.5	2	
14885			35	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	4.5	2	
14887				Herbaceous	Geophyte_Hemicryptophyte	5							
14891			45	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	4.5	2	
14894	16		39	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	4.5	2	
14906			8.25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	4	2	
14908	16		40	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	4	2	
14915			45	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	4.5	2	
14920				Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	4.5	2	
14931				Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	4	2	
14935			30	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	1.5	1	2		
14937			50	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2		
14938	11		52.5	Herbaceous	Geophyte_Hemicryptophyte	3	3	2	3	1	2	1	
14945			33	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	2	1	2		
14947	7		15	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	3.5		
14948			40.5	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	2		
14950			30	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	1	4	2	
14953				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2		
14954	7		19	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	2	1	3		
14955			40	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	3.5		
14957			35	Herbaceous	Geophyte_Hemicryptophyte	5	5	2	2	1	2		
14960			13.5	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	3	1	2.5		
14963	9		11	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	1.5	1	2		
14965	1		30	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	3	2	
14969			30	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
14970				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	4.5	1	
14973			17	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3.5	1	
14974			25	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	1.5	1	
14977	7		36	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	2		
14980			9.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	4.5	1	
14981	13		8.5	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	1.5	1	4	1	
14982	11		35	Herbaceous	Geophyte_Hemicryptophyte	6	3	1	3	1	3.5	2	
14988			82	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	1.5	1	2		
14989			22	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	3	1	3		
15012			22.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	2	1	
15020				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2	1	
15022			19.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	1	1	2	1	
15027			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	2	1	
15039			25	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	1	2	1	
15043			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	2	1	
15045			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	2	1	
15048			15	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1	1	1.5	1	
15056				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2	1	
15057			30	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	1.5	1	2.5	1	
15063			12	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	2	1	2	1	
15078			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	1.5	1	2	1	
15080				Herbaceous	Geophyte_Hemicryptophyte		4	2	1.5	1	2	1	
15081				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	1	
15096			25	Herbaceous	Geophyte_Hemicryptophyte		4	2	1.5	1	2	1	
15098				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	1.5	1	
15137				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2	1	
15156			30	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	3	1	3	2	
15161				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2	2	
15162	7		23	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
15173			12	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2.5	1	3	1	
15176				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	1	
15184			20	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	2	1	
15185				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2	1	
15187	10		33	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2.5	1	3	1	
15195			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2	1	
15208			30	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	3.5	2	
15211	9		30	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	3.5	2	
15214	1		18	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1	1	3	2	
15222				Herbaceous	Geophyte_Hemicryptophyte		5	2	2	1	2	2	
15228			20	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
15239			30	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	2	2.5	2	
15243			16.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	4	2	
15245			9.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3.5	2	
15246			36.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	3.5	2	
15250	3		70	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	1.5	2	4
15252			39.75	Herbaceous	Therophyte	6	5	1	3	1	1		
15258			27	Herbaceous	Therophyte	6	5	1	3	1	1		
15259			12.25	Herbaceous	Therophyte	6	5	1	3	1	1		
15263			27	Herbaceous	Therophyte	6	5	1	3	1	1		
15264				Herbaceous	Therophyte		5	1	3	1	1		
15275			30	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2.5	1	1	3	
15299	3		37.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	3	2	3.5	3	4
15307	1.5		12.5	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	2	1	2		4
15312			30	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	1.5	1	4	3	4
15316	3		25	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	2	2	2.5	3	4
15317				unknown									4
15318			23.5	Herbaceous	Geophyte_Hemicryptophyte		4	1	2	2	1.5	3	
15332	2		65	Herbaceous	Geophyte_Hemicryptophyte	6	3	2	3	2	3.5	4	4
15351	3		6	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	2	1	2.5	2	4
15356			22.5	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	1.5	1	3	2	
15363	3		30	Herbaceous	Helophyte_Hydrophyte	7	3	1	4	2	4	4	4
15381				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	3	
15394				Herbaceous	Therophyte		5	2	1	2	1		
15396			20	Herbaceous	Therophyte	6	5	2	1	2	1		
15398				Herbaceous	Therophyte		5	1	2	1	1		
15402			20	Herbaceous	Therophyte	6	5	2	1	2	1		
15406			22	Herbaceous	Therophyte	6	5	1	1	2	1		
15415			10	Herbaceous	Therophyte	6	5	1	1	2	1.5		
15425			25	Herbaceous	Helophyte_Hydrophyte	6	4	2	3.5	1	5	2	
15427	3		12.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	3	3	4
15429			31.5	Herbaceous	Helophyte_Hydrophyte	6	4	1	5	1	4	2	
15431	1		20	Herbaceous	Helophyte_Hydrophyte	6	4	1	3	2	4.5	3	
15436			35	Herbaceous	Therophyte	6	4	2	3	1	3		
15437			60	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	3.5	1	3.5	4	
15438			30	Herbaceous	Therophyte	7	4	1	3	1	3	2	
15450				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	2	1	2	
15463				Herbaceous	Therophyte		3	2	3	1	1.5	2	
15465	3		18	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	3	4	4
15466	3		19	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	3	4	4
15467				unknown									4
15477			17	Herbaceous	Therophyte	6	5	1	2.5	1	2.5		
15478			65	Herbaceous	Therophyte	6	3	2	3.5	2	2.5		
15481			90	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3	1	2	2	
15482	3		40	Herbaceous	Geophyte_Hemicryptophyte	7	3	1	4	2	3	4	4
15492			400	Suffrutescent	Phanerophyte	5	3	2	4	1	4	1	
