"species","stat.abund_max","stat.no_sites_abund_max","stat.no_sites_abund","stat.no_sites_abund_over25","stat.abund_median","stat.abund_mean","stat.no_sites_recorded","SELECTION"
2253,2,1,11,0,1,1.09090909090909,1020,"all"
10522,NA,NA,NA,NA,NA,NA,26,"all"
13545,2,2,7,0,1,1.28571428571429,233,"all"
13312,3,2,18,0,1,1.33333333333333,222,"all"
8686,5,1,29,0,1,1.55172413793103,635,"all"
144,5,2,417,0,1,1.60431654676259,2092,"all"
12834,5,7,434,0,1,1.74654377880184,2608,"all"
12419,NA,NA,NA,NA,NA,NA,3,"all"
10943,3,3,12,0,2,2,144,"all"
5373,2,3,27,0,1,1.11111111111111,172,"all"
12557,5,1,260,0,1,1.22307692307692,2266,"all"
5452,NA,NA,NA,NA,NA,NA,29,"all"
13542,4,2,12,0,1,1.58333333333333,314,"all"
7478,3,1,2,0,2,2,26,"all"
13971,3,1,6,0,1,1.33333333333333,213,"all"
8937,1,1,1,0,1,1,24,"all"
16656,1,1,1,0,1,1,39,"all"
17148,1,1,1,0,1,1,35,"all"
14606,1,5,5,0,1,1,89,"all"
11241,1,4,4,0,1,1,784,"all"
10826,3,1,1,0,3,3,40,"all"
9467,NA,NA,NA,NA,NA,NA,3,"all"
5583,2,2,38,0,1,1.05263157894737,1139,"all"
4666,3,3,5,0,3,2.4,163,"all"
12784,NA,NA,NA,NA,NA,NA,22,"all"
9258,1,4,4,0,1,1,268,"all"
11193,NA,NA,NA,NA,NA,NA,137,"all"
3010,NA,NA,NA,NA,NA,NA,6,"all"
226,1,2,2,0,1,1,5,"all"
11266,1,1,1,0,1,1,91,"all"
6382,NA,NA,NA,NA,NA,NA,33,"all"
249,NA,NA,NA,NA,NA,NA,8,"all"
17108,NA,NA,NA,NA,NA,NA,5,"all"
10843,1,2,2,0,1,1,83,"all"
5674,NA,NA,NA,NA,NA,NA,46,"all"
15039,NA,NA,NA,NA,NA,NA,4,"all"
15081,NA,NA,NA,NA,NA,NA,80,"all"
40354,NA,NA,NA,NA,NA,NA,3,"all"
14957,1,5,5,0,1,1,422,"all"
15184,NA,NA,NA,NA,NA,NA,2,"all"
17075,NA,NA,NA,NA,NA,NA,1,"all"
6396,NA,NA,NA,NA,NA,NA,1,"all"
9016,1,18,18,0,1,1,281,"all"
3423,1,5,5,0,1,1,1883,"all"
11312,4,1,112,0,1,1.1875,1063,"all"
5261,2,4,42,0,1,1.0952380952381,293,"all"
7346,3,1,149,0,1,1.1006711409396,2331,"all"
3755,3,1,71,0,1,1.14084507042254,933,"all"
2078,1,3,3,0,1,1,148,"all"
12644,2,5,32,0,1,1.15625,1991,"all"
889,2,11,73,0,1,1.15068493150685,1210,"all"
3408,1,6,6,0,1,1,66,"all"
3182,2,12,82,0,1,1.14634146341463,1211,"all"
12576,3,1,70,0,1,1.12857142857143,1250,"all"
11330,5,11,1188,0,1,1.66245791245791,6360,"all"
5084,NA,NA,NA,NA,NA,NA,20,"all"
9586,2,1,2,0,1.5,1.5,40,"all"
2392,3,3,20,0,1,1.55,275,"all"
40561,4,7,380,0,1,1.43947368421053,2374,"all"
14955,1,2,2,0,1,1,15,"all"
3926,2,1,2,0,1.5,1.5,12,"all"
10702,NA,NA,NA,NA,NA,NA,25,"all"
11910,2,7,20,0,1,1.35,619,"all"
234,4,7,24,0,3,2.75,120,"all"
4119,3,1,7,0,1,1.57142857142857,106,"all"
8898,5,2,63,0,1,1.50793650793651,1425,"all"
5223,2,1,6,0,1,1.16666666666667,301,"all"
13860,2,1,21,0,1,1.04761904761905,1708,"all"
12604,4,2,16,0,2,1.8125,223,"all"
7719,NA,NA,NA,NA,NA,NA,84,"all"
8991,NA,NA,NA,NA,NA,NA,203,"all"
40325,4,1,16,0,1,1.625,222,"all"
414,3,1,30,0,1,1.23333333333333,447,"all"
14667,1,1,1,0,1,1,125,"all"
12052,3,1,82,0,1,1.10975609756098,2486,"all"
5473,2,8,27,0,1,1.2962962962963,748,"all"
40154,2,1,3,0,1,1.33333333333333,196,"all"
17178,2,7,17,0,1,1.41176470588235,344,"all"
40545,NA,NA,NA,NA,NA,NA,1,"all"
11149,4,1,25,0,1,1.56,893,"all"
40319,4,1,30,0,1,1.4,1435,"all"
10802,2,1,6,0,1,1.16666666666667,464,"all"
17744,1,1,1,0,1,1,128,"all"
17777,NA,NA,NA,NA,NA,NA,2,"all"
14234,2,1,2,0,1.5,1.5,16,"all"
40185,3,1,6,0,1,1.33333333333333,77,"all"
17445,3,14,406,0,1,1.32512315270936,3160,"all"
9447,3,2,191,0,1,1.16753926701571,2528,"all"
12462,5,2,37,0,1,1.7027027027027,621,"all"
2415,2,1,2,0,1.5,1.5,33,"all"
40483,2,1,43,0,1,1.02325581395349,958,"all"
16073,5,2,606,0,1,1.2986798679868,5771,"all"
1379,3,1,29,0,1,1.20689655172414,148,"all"
16224,NA,NA,NA,NA,NA,NA,7,"all"
10952,5,1,63,0,1,1.26984126984127,846,"all"
12846,5,1,130,0,1,1.78461538461538,1882,"all"
9486,3,1,138,0,1,1.16666666666667,1390,"all"
4465,2,1,1,0,2,2,27,"all"
15623,5,1,524,0,1,1.19656488549618,6200,"all"
40358,1,1,1,0,1,1,37,"all"
4318,NA,NA,NA,NA,NA,NA,1,"all"
571,NA,NA,NA,NA,NA,NA,24,"all"
15571,3,2,155,0,1,1.16129032258065,1976,"all"
6624,1,20,20,0,1,1,557,"all"
2581,3,5,53,0,1,1.58490566037736,248,"all"
3276,5,4,86,0,1,1.83720930232558,1785,"all"
15651,1,1,1,0,1,1,10,"all"
66,2,3,12,0,1,1.25,81,"all"
4599,NA,NA,NA,NA,NA,NA,1,"all"
1013,3,1,32,0,1,1.3125,508,"all"
4830,2,23,176,0,1,1.13068181818182,2971,"all"
10891,NA,NA,NA,NA,NA,NA,8,"all"
4203,2,1,1,0,2,2,20,"all"
8337,5,13,269,0,1,1.81412639405204,4068,"all"
11257,4,2,40,0,1,1.65,642,"all"
40506,2,15,55,0,1,1.27272727272727,593,"all"
17524,NA,NA,NA,NA,NA,NA,14,"all"
1555,1,2,2,0,1,1,13,"all"
5083,1,8,8,0,1,1,112,"all"
14165,2,1,2,0,1.5,1.5,82,"all"
15892,4,1,64,0,1,1.609375,576,"all"
7047,2,6,29,0,1,1.20689655172414,837,"all"
16613,3,2,102,0,1,1.16666666666667,982,"all"
2795,3,1,6,0,1,1.5,88,"all"
5278,3,3,424,0,1,1.26179245283019,3244,"all"
13060,2,19,67,0,1,1.28358208955224,437,"all"
8235,2,11,20,0,2,1.55,55,"all"
13353,4,6,41,0,2,2.09756097560976,810,"all"
40604,5,1,17,0,2,2.35294117647059,219,"all"
17496,NA,NA,NA,NA,NA,NA,2,"all"
7899,3,1,5,0,1,1.6,155,"all"
7778,NA,NA,NA,NA,NA,NA,4,"all"
5804,2,1,5,0,1,1.2,130,"all"
17508,NA,NA,NA,NA,NA,NA,8,"all"
11975,NA,NA,NA,NA,NA,NA,4,"all"
8461,NA,NA,NA,NA,NA,NA,11,"all"
17507,1,4,4,0,1,1,69,"all"
40296,NA,NA,NA,NA,NA,NA,1,"all"
14842,NA,NA,NA,NA,NA,NA,8,"all"
16522,NA,NA,NA,NA,NA,NA,2,"all"
4262,1,2,2,0,1,1,23,"all"
11991,5,2,89,0,1,1.46067415730337,2031,"all"
11249,4,1,17,0,2,2.05882352941176,616,"all"
6548,NA,NA,NA,NA,NA,NA,10,"all"
14350,NA,NA,NA,NA,NA,NA,9,"all"
7836,NA,NA,NA,NA,NA,NA,6,"all"
6900,NA,NA,NA,NA,NA,NA,3,"all"
15705,2,3,9,0,1,1.33333333333333,46,"all"
3569,NA,NA,NA,NA,NA,NA,1,"all"
5781,NA,NA,NA,NA,NA,NA,1,"all"
9854,5,5,160,0,2,2.10625,650,"all"
40518,NA,NA,NA,NA,NA,NA,7,"all"
6973,2,5,17,0,1,1.29411764705882,723,"all"
240,3,2,41,0,1,1.34146341463415,709,"all"
7008,4,1,136,0,1,1.19117647058824,3007,"all"
40595,2,9,73,0,1,1.12328767123288,3242,"all"
7372,2,1,12,0,1,1.08333333333333,68,"all"
13507,1,2,2,0,1,1,67,"all"
15048,4,1,4,0,2,2.25,182,"all"
14988,1,3,3,0,1,1,33,"all"
40526,3,8,60,0,1,1.61666666666667,459,"all"
3598,5,12,547,0,2,1.81718464351005,3820,"all"
15020,1,1,1,0,1,1,2,"all"
10183,NA,NA,NA,NA,NA,NA,1,"all"
5631,NA,NA,NA,NA,NA,NA,13,"all"
8415,2,1,4,0,1,1.25,54,"all"
10186,5,6,19,0,3,3.05263157894737,94,"all"
6192,3,2,19,0,2,1.63157894736842,211,"all"
14789,3,11,178,0,1,1.43258426966292,875,"all"
3188,NA,NA,NA,NA,NA,NA,42,"all"
10442,4,6,184,0,1,1.58695652173913,2468,"all"
14367,5,1,54,0,1,1.59259259259259,645,"all"
40269,5,4,24,0,3,3.29166666666667,346,"all"
10295,5,26,1187,0,2,1.88037068239259,15717,"all"
2068,2,1,1,0,2,2,5,"all"
13548,4,2,5,0,2,2.4,40,"all"
7801,3,16,149,0,2,1.6241610738255,2143,"all"
40023,3,3,40,0,1,1.275,328,"all"
40014,4,2,14,0,2,2.14285714285714,68,"all"
13281,5,1,9,0,2,2.44444444444444,269,"all"
6172,3,1,7,0,1,1.57142857142857,376,"all"
6646,4,1,349,0,1,1.44412607449857,2287,"all"
40041,5,2,504,0,1,1.46031746031746,4575,"all"
10674,4,1,231,0,1,1.19480519480519,2965,"all"
7868,1,10,10,0,1,1,61,"all"
12860,NA,NA,NA,NA,NA,NA,52,"all"
590,1,1,1,0,1,1,13,"all"
10734,2,1,6,0,1,1.16666666666667,141,"all"
8592,3,2,69,0,1,1.47826086956522,278,"all"
11411,2,8,26,0,1,1.30769230769231,480,"all"
6877,3,4,317,0,1,1.24921135646688,2486,"all"
3319,5,4,226,0,1,1.38053097345133,1227,"all"
16746,NA,NA,NA,NA,NA,NA,3,"all"
12874,3,1,17,0,1,1.35294117647059,247,"all"
40314,2,14,39,0,1,1.35897435897436,494,"all"
5593,2,2,4,0,1.5,1.5,53,"all"
887,NA,NA,NA,NA,NA,NA,11,"all"
16007,2,5,7,0,2,1.71428571428571,87,"all"
6829,4,3,66,0,1,1.57575757575758,1955,"all"
2332,2,1,4,0,1,1.25,7,"all"
11820,NA,NA,NA,NA,NA,NA,1,"all"
11959,5,1,75,0,1,1.77333333333333,3501,"all"
14844,4,2,75,0,1,1.26666666666667,1230,"all"
8176,4,7,142,0,1,1.73239436619718,1649,"all"
10506,4,3,455,0,2,1.63296703296703,3155,"all"
6036,3,1,219,0,1,1.14611872146119,3111,"all"
1697,2,2,6,0,1,1.33333333333333,63,"all"
2787,2,1,3,0,1,1.33333333333333,138,"all"
40538,3,1,13,0,1,1.53846153846154,226,"all"
40666,2,7,58,0,1,1.12068965517241,682,"all"
5549,2,4,17,0,1,1.23529411764706,195,"all"
4843,2,1,2,0,1.5,1.5,80,"all"
257,4,1,147,0,1,1.17006802721088,2494,"all"
606,1,3,3,0,1,1,49,"all"
12900,2,1,7,0,1,1.14285714285714,97,"all"
11944,2,9,25,0,1,1.36,335,"all"
3769,4,1,74,0,1,1.5,1299,"all"
40332,3,2,84,0,1,1.36904761904762,1397,"all"
8945,NA,NA,NA,NA,NA,NA,3,"all"
12453,1,1,1,0,1,1,242,"all"
3300,3,7,40,0,2,1.85,83,"all"
12572,1,6,6,0,1,1,400,"all"
4176,4,5,322,0,1,1.22670807453416,3538,"all"
6331,2,11,94,0,1,1.11702127659574,1768,"all"
14954,3,1,22,0,1,1.36363636363636,647,"all"
10407,1,5,5,0,1,1,148,"all"
618,2,1,9,0,1,1.11111111111111,415,"all"
14232,2,1,5,0,1,1.2,312,"all"
40320,NA,NA,NA,NA,NA,NA,1,"all"
40321,3,1,3,0,2,2,136,"all"
1611,1,5,5,0,1,1,97,"all"
2126,4,8,28,0,3,2.60714285714286,1109,"all"
7933,3,1,11,0,1,1.27272727272727,246,"all"
4615,4,1,25,0,1,1.52,688,"all"
40241,NA,NA,NA,NA,NA,NA,3,"all"
14243,NA,NA,NA,NA,NA,NA,2,"all"
13490,2,1,1,0,2,2,1,"all"
7843,NA,NA,NA,NA,NA,NA,1,"all"
13861,3,1,29,0,1,1.27586206896552,556,"all"
14063,2,1,3,0,1,1.33333333333333,14,"all"
14557,NA,NA,NA,NA,NA,NA,1,"all"
13639,3,1,6,0,1,1.5,60,"all"
4079,NA,NA,NA,NA,NA,NA,5,"all"
8780,NA,NA,NA,NA,NA,NA,2,"all"
10339,NA,NA,NA,NA,NA,NA,9,"all"
40275,NA,NA,NA,NA,NA,NA,1,"all"
14820,NA,NA,NA,NA,NA,NA,1,"all"
13191,1,4,4,0,1,1,215,"all"
17523,3,8,86,0,1,1.36046511627907,1384,"all"
17492,NA,NA,NA,NA,NA,NA,6,"all"
7954,NA,NA,NA,NA,NA,NA,15,"all"
3406,NA,NA,NA,NA,NA,NA,25,"all"
14152,3,3,7,0,2,2,71,"all"
5124,3,1,1,0,3,3,13,"all"
1685,4,1,6,0,1,1.66666666666667,37,"all"
6637,1,2,2,0,1,1,12,"all"
2428,1,5,5,0,1,1,84,"all"
14640,NA,NA,NA,NA,NA,NA,52,"all"
14615,4,1,75,0,1,1.25333333333333,728,"all"
40535,1,1,1,0,1,1,50,"all"
9045,3,16,109,0,2,1.69724770642202,766,"all"
759,NA,NA,NA,NA,NA,NA,5,"all"
40018,3,1,44,0,1,1.15909090909091,1306,"all"
8432,4,9,20,0,3,2.95,199,"all"
15239,NA,NA,NA,NA,NA,NA,1,"all"
15245,4,2,2,0,4,4,17,"all"
7603,1,1,1,0,1,1,2,"all"
7612,1,4,4,0,1,1,105,"all"
7622,5,1,212,0,1,1.52358490566038,2009,"all"
11968,NA,NA,NA,NA,NA,NA,45,"all"
40221,3,4,40,0,1,1.425,479,"all"
2582,4,1,43,0,1,1.44186046511628,501,"all"
13516,4,1,25,0,1,1.36,966,"all"
3576,2,1,1,0,2,2,7,"all"
6944,4,3,9,0,2,2.44444444444444,237,"all"
8736,2,1,7,0,1,1.14285714285714,121,"all"
6881,1,2,2,0,1,1,11,"all"
40177,5,4,187,0,1,1.63636363636364,1817,"all"
13200,3,1,1,0,3,3,2,"all"
10276,3,2,15,0,1,1.6,46,"all"
8875,3,1,6,0,1,1.5,428,"all"
14069,3,1,1,0,3,3,1,"all"
8751,NA,NA,NA,NA,NA,NA,14,"all"
40639,4,4,404,0,1,1.32425742574257,3904,"all"
4584,3,1,89,0,1,1.31460674157303,775,"all"
12298,5,39,1215,0,2,2.16872427983539,5509,"all"
13608,3,3,47,0,1,1.34042553191489,1001,"all"
7032,4,1,90,0,1,1.14444444444444,2333,"all"
3574,NA,NA,NA,NA,NA,NA,2,"all"
3314,5,4,62,0,2,2.29032258064516,708,"all"
16399,2,1,5,0,1,1.2,422,"all"
2256,3,5,26,0,1,1.53846153846154,376,"all"
15901,3,4,55,0,1,1.23636363636364,1174,"all"
9585,2,1,1,0,2,2,24,"all"
1541,3,1,8,0,2,1.75,887,"all"
4375,3,6,33,0,2,1.6969696969697,560,"all"
7857,NA,NA,NA,NA,NA,NA,4,"all"
12322,5,1,492,0,1,1.48780487804878,4969,"all"
683,5,2,298,0,1,1.50671140939597,2658,"all"
9981,4,1,183,0,1,1.19125683060109,1505,"all"
14635,3,2,110,0,1,1.16363636363636,2404,"all"
4495,5,1,317,0,1,1.35331230283912,4340,"all"
16000,5,1,516,0,1,1.24031007751938,3928,"all"
6133,2,2,15,0,1,1.13333333333333,343,"all"
16114,5,2,202,0,2,1.9009900990099,1214,"all"
11787,5,2,32,0,2,2.0625,295,"all"
12173,NA,NA,NA,NA,NA,NA,9,"all"
40606,5,7,100,0,2,2.51,394,"all"
7490,5,29,599,0,2,2.32721202003339,2891,"all"
16747,4,4,86,0,2,1.88372093023256,577,"all"
16209,3,7,34,0,2,1.79411764705882,344,"all"
16525,1,2,2,0,1,1,21,"all"
10633,2,2,9,0,1,1.22222222222222,140,"all"
4969,2,3,24,0,1,1.125,472,"all"
13913,3,1,39,0,2,1.56410256410256,162,"all"
12968,4,1,391,0,2,1.57289002557545,2668,"all"
11342,3,2,6,0,2,2.16666666666667,182,"all"
9506,2,4,8,0,1.5,1.5,279,"all"
12184,3,1,2,0,2,2,33,"all"
11421,4,1,7,0,2,2.14285714285714,105,"all"
11440,3,1,2,0,2.5,2.5,130,"all"
3392,4,5,320,0,1,1.546875,1298,"all"
15677,3,18,657,0,1,1.28462709284627,3702,"all"
12675,4,2,47,0,1,1.59574468085106,555,"all"
12705,4,1,37,0,2,1.83783783783784,378,"all"
6187,3,7,34,0,2,1.82352941176471,366,"all"
2194,5,1,89,0,2,2.38202247191011,494,"all"
1880,4,30,525,0,2,1.92952380952381,3120,"all"
2092,5,2,809,0,2,1.75648949320148,4179,"all"
12257,2,1,1,0,2,2,11,"all"
16977,5,1,27,0,2,2.25925925925926,121,"all"
8445,3,3,223,0,1,1.18834080717489,2365,"all"
455,3,1,12,0,1,1.41666666666667,74,"all"
2339,1,2,2,0,1,1,11,"all"
4350,4,2,73,0,1,1.47945205479452,512,"all"
6266,4,4,61,0,2,1.9344262295082,253,"all"
14391,4,2,6,0,3,2.83333333333333,43,"all"
14980,2,2,11,0,1,1.18181818181818,430,"all"
15243,2,3,4,0,2,1.75,23,"all"
7677,2,1,4,0,1,1.25,355,"all"
12603,4,1,203,0,1,1.57142857142857,2287,"all"
1309,4,1,8,0,2,2,59,"all"
40260,3,1,28,0,1,1.14285714285714,195,"all"
10790,5,3,140,0,2,2.20714285714286,994,"all"
11320,4,1,21,0,2,2.14285714285714,114,"all"
1910,3,4,12,0,2,2.33333333333333,90,"all"
13998,5,18,1817,0,1,1.54265272427078,13308,"all"
14512,4,15,129,0,2,1.96124031007752,233,"all"
13266,NA,NA,NA,NA,NA,NA,8,"all"
258,3,6,191,0,1,1.31937172774869,477,"all"
11906,3,9,102,0,1,1.37254901960784,1524,"all"
40005,5,9,236,0,2,2.13559322033898,1786,"all"
13132,5,3,400,0,2,1.87,2050,"all"
7883,5,2,1084,0,1,1.25830258302583,6629,"all"
15429,3,3,137,0,1,1.21897810218978,599,"all"
5190,4,1,3,0,1,2,6,"all"
506,5,2,301,0,1,1.59800664451827,2719,"all"
40109,2,2,2,0,2,2,33,"all"
162,4,2,248,0,1,1.58467741935484,1150,"all"
9555,5,2,1236,0,1,1.60760517799353,4016,"all"
1569,3,4,26,0,1,1.61538461538462,675,"all"
767,4,4,60,0,2,1.98333333333333,158,"all"
14511,5,1,93,0,2,2.39784946236559,479,"all"
5056,3,1,6,0,1.5,1.66666666666667,75,"all"
6432,2,3,6,0,1.5,1.5,15,"all"
17390,4,2,27,0,2,1.85185185185185,108,"all"
16159,4,8,104,0,2,2.26923076923077,357,"all"
6419,4,3,380,0,1,1.49736842105263,1836,"all"
40151,2,5,12,0,1,1.41666666666667,43,"all"
2101,5,47,1220,0,2,2.27295081967213,6021,"all"
40286,4,1,29,0,1,1.44827586206897,1045,"all"
2178,2,3,49,0,1,1.06122448979592,558,"all"
4072,2,1,9,0,1,1.11111111111111,629,"all"
11254,3,8,92,0,1,1.44565217391304,1194,"all"
16926,2,3,31,0,1,1.09677419354839,856,"all"
16141,3,4,76,0,1,1.18421052631579,1666,"all"
7422,5,1,1213,0,1,1.60676009892828,5238,"all"
3565,5,17,320,0,2,2.24375,2383,"all"
3251,4,1,196,0,1,1.25,2032,"all"
9971,2,11,22,0,1.5,1.5,392,"all"
9638,5,1,79,0,1,1.67088607594937,1322,"all"
3807,4,1,8,0,2.5,2.5,101,"all"
6209,2,5,25,0,1,1.2,412,"all"
1153,3,1,3,0,2,2,37,"all"
8920,4,1,16,0,2,2.375,321,"all"
8250,3,2,25,0,1,1.52,302,"all"
13513,3,1,6,0,1,1.5,16,"all"
1605,4,2,45,0,1,1.75555555555556,979,"all"
9115,5,2,54,0,2,2.27777777777778,304,"all"
8129,5,34,468,0,2,2.43803418803419,2420,"all"
11790,3,17,149,0,2,1.6510067114094,829,"all"
40116,5,1,2936,0,2,1.91042234332425,14119,"all"
3407,4,1,51,0,1,1.29411764705882,682,"all"
2889,1,1,1,0,1,1,23,"all"
8166,3,4,248,0,1,1.20564516129032,3831,"all"
11879,5,2,449,0,2,1.74164810690423,1716,"all"
40433,3,11,145,0,1,1.37241379310345,1123,"all"
6541,3,2,4,0,2.5,2.25,32,"all"
40441,NA,NA,NA,NA,NA,NA,4,"all"
13587,5,7,116,0,2,2.4051724137931,781,"all"
14887,2,2,8,0,1,1.25,74,"all"
40345,5,1,427,0,1,1.48009367681499,2455,"all"
20001,2,3,11,0,1,1.27272727272727,115,"all"
40665,4,1,18,0,1.5,1.77777777777778,313,"all"
15027,3,1,16,0,1,1.5,57,"all"
40356,NA,NA,NA,NA,NA,NA,10,"all"
15063,NA,NA,NA,NA,NA,NA,6,"all"
40477,2,5,6,0,2,1.83333333333333,18,"all"
15034,5,21,155,0,2,2.69032258064516,828,"all"
15228,2,2,5,0,1,1.4,76,"all"
4736,NA,NA,NA,NA,NA,NA,2,"all"
11360,4,3,58,0,2,1.77586206896552,530,"all"
5235,2,2,4,0,1.5,1.5,28,"all"
40407,NA,NA,NA,NA,NA,NA,2,"all"
12640,5,2,25,0,2,2.16,269,"all"
1228,3,1,1,0,3,3,7,"all"
17415,5,1,12,0,2,2.25,147,"all"
12006,5,2,154,0,2,2.16233766233766,804,"all"
40532,3,3,5,0,3,2.4,28,"all"
3022,NA,NA,NA,NA,NA,NA,3,"all"
40660,5,2,361,0,2,2.01939058171745,1257,"all"
40502,5,1,85,0,2,1.88235294117647,431,"all"
4733,NA,NA,NA,NA,NA,NA,7,"all"
5666,NA,NA,NA,NA,NA,NA,23,"all"
1112,4,5,237,0,1,1.56118143459916,2004,"all"
7803,5,12,422,0,2,1.83412322274882,3595,"all"
1942,5,10,138,0,2,2.40579710144928,871,"all"
2374,4,1,79,0,1,1.60759493670886,825,"all"
10298,5,1,4,0,1.5,2.25,107,"all"
40334,5,1,783,0,2,2.18518518518519,4451,"all"
17384,4,7,48,0,2,2.125,337,"all"
125,2,1,1,0,2,2,34,"all"
2371,3,4,10,0,2,2.1,63,"all"
6311,2,2,2,0,2,2,6,"all"
14340,NA,NA,NA,NA,NA,NA,8,"all"
15645,5,1,46,0,2,2.06521739130435,532,"all"
17137,NA,NA,NA,NA,NA,NA,3,"all"
163,1,1,1,0,1,1,42,"all"
16800,NA,NA,NA,NA,NA,NA,21,"all"
5163,5,1,62,0,2,1.74193548387097,331,"all"
7809,NA,NA,NA,NA,NA,NA,26,"all"
40430,5,2,74,0,2,2.39189189189189,321,"all"
10519,5,1,298,0,2,2.36577181208054,1265,"all"
7889,2,1,1,0,2,2,13,"all"
209,5,1,104,0,2,2.11538461538462,1202,"all"
143,NA,NA,NA,NA,NA,NA,3,"all"
8826,5,6,167,0,2,2.16167664670659,1380,"all"
4264,4,5,72,0,2,1.88888888888889,351,"all"
522,5,42,368,0,3,2.74184782608696,3363,"all"
6491,5,1,155,0,2,2.29677419354839,518,"all"
11950,3,3,31,0,1,1.45161290322581,2164,"all"
40273,5,1,205,0,1,1.29268292682927,3704,"all"
11446,NA,NA,NA,NA,NA,NA,33,"all"
8987,3,3,21,0,2,1.80952380952381,40,"all"
1884,NA,NA,NA,NA,NA,NA,4,"all"
2347,1,1,1,0,1,1,41,"all"
16945,NA,NA,NA,NA,NA,NA,1,"all"
2098,NA,NA,NA,NA,NA,NA,1,"all"
40661,NA,NA,NA,NA,NA,NA,28,"all"
40021,4,11,116,0,1,1.72413793103448,2931,"all"
10942,5,5,129,0,1,2.03875968992248,3126,"all"
13932,2,9,84,0,1,1.10714285714286,531,"all"
12097,1,1,1,0,1,1,28,"all"
2451,3,2,5,0,2,2.4,95,"all"
7944,3,1,49,0,1,1.36734693877551,829,"all"
15949,3,1,71,0,1,1.29577464788732,1408,"all"
6614,4,1,7,0,1,1.71428571428571,140,"all"
9010,2,7,21,0,1,1.33333333333333,587,"all"
10947,NA,NA,NA,NA,NA,NA,1,"all"
11021,NA,NA,NA,NA,NA,NA,1,"all"
40645,NA,NA,NA,NA,NA,NA,1,"all"
5689,5,5,21,0,3,3,215,"all"
2246,4,3,7,0,2,2.71428571428571,143,"all"
12623,3,1,5,0,1,1.6,66,"all"
2070,NA,NA,NA,NA,NA,NA,2,"all"
6417,2,4,8,0,1.5,1.5,138,"all"
6489,3,1,1,0,3,3,2,"all"
14061,4,1,6,0,1.5,2,66,"all"
898,NA,NA,NA,NA,NA,NA,5,"all"
40459,4,1,6,0,3,2.66666666666667,46,"all"
16917,4,1,134,0,1,1.23134328358209,2091,"all"
10982,4,4,52,0,1,1.67307692307692,457,"all"
1373,1,2,2,0,1,1,11,"all"
3017,4,2,32,0,1,1.625,531,"all"
5650,2,2,9,0,1,1.22222222222222,76,"all"
9032,NA,NA,NA,NA,NA,NA,1,"all"
81,3,3,14,0,1.5,1.71428571428571,174,"all"
6518,3,1,6,0,2,2.16666666666667,241,"all"
12974,4,2,72,0,2,1.70833333333333,412,"all"
5669,NA,NA,NA,NA,NA,NA,15,"all"
7737,3,2,9,0,2,2.22222222222222,27,"all"
12917,5,1,174,0,1,1.45402298850575,2663,"all"
6968,1,2,2,0,1,1,19,"all"
1793,2,1,1,0,2,2,11,"all"
1567,NA,NA,NA,NA,NA,NA,1,"all"
15948,NA,NA,NA,NA,NA,NA,8,"all"
3942,4,2,65,0,2,2.16923076923077,566,"all"
40316,4,5,345,0,1,1.58840579710145,2003,"all"
6504,NA,NA,NA,NA,NA,NA,7,"all"
8769,5,2,220,0,2,2.11363636363636,815,"all"
9111,5,4,458,0,1,1.62008733624454,3394,"all"
6912,4,2,73,0,2,1.80821917808219,959,"all"
2665,4,2,33,0,2,1.96969696969697,267,"all"
40511,2,1,7,0,1,1.14285714285714,25,"all"
70,4,1,26,0,2,1.88461538461538,317,"all"
7714,3,6,49,0,1,1.46938775510204,784,"all"
3327,5,2,274,0,1,1.80656934306569,2886,"all"
7133,5,1,1,0,5,5,1,"all"
8729,5,6,165,0,2,2.10909090909091,2064,"all"
3771,1,1,1,0,1,1,7,"all"
4440,5,5,403,0,2,1.95037220843672,3458,"all"
40493,4,5,152,0,2,1.71710526315789,897,"all"
6237,2,3,3,0,2,2,5,"all"
10794,NA,NA,NA,NA,NA,NA,10,"all"
8624,2,4,10,0,1,1.4,35,"all"
14449,3,3,37,0,1,1.56756756756757,76,"all"
40543,5,11,425,0,2,2.42117647058824,1683,"all"
13009,1,1,1,0,1,1,55,"all"
6070,3,4,24,0,2,1.70833333333333,612,"all"
14251,4,2,337,0,1,1.59940652818991,2699,"all"
40022,4,1,276,0,1,1.41666666666667,1420,"all"
6580,2,5,58,0,1,1.08620689655172,685,"all"
5524,4,5,156,0,2,1.78205128205128,1639,"all"
9318,1,2,2,0,1,1,4,"all"
40454,NA,NA,NA,NA,NA,NA,2,"all"
40563,3,3,185,0,1,1.16216216216216,2285,"all"
40455,4,3,86,0,1,1.30232558139535,852,"all"
10422,2,51,290,0,1,1.17586206896552,2534,"all"
6876,2,3,18,0,1,1.16666666666667,574,"all"
12880,NA,NA,NA,NA,NA,NA,1,"all"
16227,2,14,99,0,1,1.14141414141414,1460,"all"
7971,1,1,1,0,1,1,11,"all"
2723,1,9,9,0,1,1,162,"all"
5725,4,4,662,0,1,1.36102719033233,4759,"all"
2546,3,13,243,0,1,1.36625514403292,1766,"all"
8647,NA,NA,NA,NA,NA,NA,2,"all"
12646,2,7,30,0,1,1.23333333333333,932,"all"
323,3,19,488,0,1,1.33196721311475,3394,"all"
13090,2,6,158,0,1,1.0379746835443,1903,"all"
11441,2,1,2,0,1.5,1.5,90,"all"
