"x"
11075
17464
13039
7845
7125
14486
259
284
9507
16660
4334
4384
11845
14868
11804
10430
1246
7064
3466
848
208
11818
7796
2938
14399
7103
10838
11142
10699
13546
14106
11404
13828
1510
14877
17656
40355
15211
10342
10364
7590
1085
199
17725
17822
2692
12025
12236
3209
16968
3360
912
6747
290
5687
15794
17806
12371
11136
8197
8204
7063
9157
9550
8263
12803
12816
7579
15316
5302
6162
3955
17821
10626
6107
6493
17797
40486
12686
12057
8075
12241
12264
14316
12841
13304
15351
11004
3317
13916
13946
17689
14210
1865
4160
4826
10019
4752
11664
12055
13561
197
15977
40530
2527
14805
13763
12682
13814
10348
10352
15214
10611
6201
2843
13884
14024
14090
4999
14193
8026
14607
40431
16645
14314
12889
4700
6456
4743
12103
14064
17654
40487
15246
14734
1081
1455
17588
8077
2649
10130
1388
4981
13888
2543
14690
14713
12536
10287
3709
9713
14060
1544
17802
1680
4033
2541
5263
3490
40169
9949
10629
12183
40567
5363
12826
12832
13871
14043
8031
8043
14228
5268
15307
6684
3925
13945
14209
14687
2648
4361
10691
12060
12133
2867
11721
10289
4038
16289
4356
40605
6421
40272
7017
7089
3645
7128
6950
561
8722
12374
14950
8276
7651
1331
6312
1606
7618
15832
3894
1409
14596
4429
15858
12891
10774
13455
8901
14249
7171
9223
6603
13134
3905
15876
10225
5315
12148
16740
11073
8185
10572
17490
1869
40555
5526
15714
6697
12503
9685
7828
40129
3368
15650
5517
16469
40436
4734
15523
1773
865
6698
1233
40669
1151
11789
4982
4949
10908
4652
10185
14947
10509
2477
10782
10739
13859
15425
16317
3525
16625
10070
40527
6392
14738
17099
13477
14179
17146
17717
9317
13472
3943
40556
8555
9403
429
2493
13195
3641
11868
5571
7927
2333
2620
6570
5336
10090
16398
12821
83
7220
14747
10037
14741
7877
14048
14126
5295
14237
40599
14697
40623
10324
14131
12030
8260
15363
10110
12919
4399
3920
12770
2627
6928
15437
1601
9409
3774
7092
10460
11875
3325
13809
9504
4009
4374
2144
8345
13863
802
490
14655
16893
9184
710
4461
16087
10340
5090
9088
17147
1377
1019
3619
12586
8203
2870
14739
1063
10068
8324
13114
9159
13912
16461
1629
10192
10053
17356
4763
8059
9283
40445
12166
6477
8097
190
1389
8351
6463
10715
8256
40027
14600
10590
17587
11902
1602
12668
40442
8441
7739
16078
782
8061
984
14935
13153
11736
40512
6770
7479
2407
16358
2066
449
12178
12144
14660
14801
12137
8023
3808
7378
7623
11340
40603
5242
10396
3414
11278
3508
6422
3374
12838
11764
2925
10166
40551
3457
8779
17605
4637
12460
14878
16496
9021
6457
457
17510
4832
974
256
16642
6492
2740
14981
15608
40540
17707
10428
9291
423
12901
10478
6472
10507
17400
4824
40569
2685
10477
3717
5345
5580
14668
13865
14617
40558
17370
14963
6470
9276
11209
8100
3558
11897
5269
10388
8504
11445
11417
845
7672
10818
5361
932
16101
7589
11763
9290
14882
9012
7709
7423
8259
9265
10395
5582
10957
16782
11035
10419
12062
12047
12068
15851
17813
11741
2784
785
16216
10969
11219
10280
14091
12175
12147
4240
14230
14006
13938
2501
14664
12083
13322
1622
7117
8706
11405
9270
16828
2209
15746
12415
11086
11082
13839
15980
17778
11341
88
519
16564
6142
5721
10109
16887
5723
12391
12540
703
40549
14822
1102
6295
7888
10439
12876
3704
7754
12878
251
40503
3908
7847
12713
6751
2801
15252
4234
1368
4028
11767
4854
8717
15263
3282
2651
16302
9062
11833
8374
799
12613
40529
16060
8335
15045
9292
16434
4688
7387
4136
14969
14321
484
692
1647
20000
17315
8570
3793
6032
5907
3743
913
14507
1693
4744
3213
17338
8310
10866
4019
8145
14754
6820
12635
10895
1181
40240
17652
3321
2075
14051
627
11423
13129
8450
9033
9031
4257
603
10967
11276
40627
15427
8080
1532
14839
1212
11860
14825
14838
14835
14828
14834
701
4335
4000
14863
16136
2080
13003
17188
11023
12038
17525
12090
2338
16723
40513
15643
8821
8101
2343
40565
12805
11453
7871
6459
28
16277
11853
2180
8518
4705
167
17575
17530
8017
6725
40544
2197
12853
40620
12228
5272
3722
13887
10792
4613
16351
2280
12382
3604
13777
12427
1294
10944
2117
6313
8685
16928
6765
1378
13906
6793
6735
2793
40252
1001
13027
16765
12892
13779
7369
40515
9114
8465
4031
10179
12379
40625
5280
10998
16372
8484
40228
8022
15057
13165
3932
308
2950
170
2225
10269
5482
15607
1614
7840
7061
10481
40499
16495
252
17311
2835
17337
16484
9366
691
4139
3285
16932
2605
1516
8745
15830
15994
40412
8323
515
7348
8832
9297
11807
12911
12663
10601
16360
2060
3529
16359
16712
13181
13029
1128
10653
10958
15985
16509
2898
1204
12812
15817
8603
1221
6371
849
6320
4966
8811
5960
8813
1165
2770
7642
6788
6755
8750
15647
40541
2755
7136
11332
13096
883
8379
10160
40365
13383
7846
8835
40326
40508
40589
40264
10305
6078
13173
8880
12165
40536
14806
672
12809
15674
11133
8822
16894
9400
1023
40548
40119
16858
391
1140
809
12814
7441
15689
40509
40206
14378
14115
10177
8193
1684
11315
3401
8248
4672
4152
2706
16202
4439
11290
16062
16663
6736
10920
40244
10355
40419
10780
8035
7006
14042
5139
4754
40408
6116
14721
15735
579
14937
2348
1554
40220
1156
2334
2089
13356
40531
12760
2518
4909
11888
40163
368
233
4628
11429
9275
3588
5507
9269
7407
3879
4132
518
9273
6178
2346
7042
3629
11057
6141
3941
4281
11443
6625
2017
7427
2327
2940
40179
12358
2105
1871
4212
2905
40437
40505
16010
6996
5940
17313
40546
8327
9714
11274
10693
9615
11794
14767
3477
40330
40128
14242
14885
12075
2724
17084
17074
3665
7480
2969
13176
10905
3036
16744
10730
920
6794
10602
1905
6730
2264
11760
7500
11379
1154
6979
12719
4127
15611
8427
8089
6710
12902
14715
3696
10297
8081
1735
4634
16986
5025
10258
4042
796
948
776
7096
4509
4441
17408
5091
7491
6473
3460
8366
1376
14077
14246
13985
8782
15332
10511
17077
40592
6883
13064
15709
4008
6610
2979
4379
15639
14194
40223
13899
40593
9252
9008
17097
13990
8069
12410
619
14132
8048
12117
2802
13889
4359
4750
7489
4907
16420
11856
5262
8066
2785
2522
16756
11204
40624
2646
1720
5327
3187
14575
1087
10451
5512
40516
13262
2379
13857
1056
12670
2552
10525
15299
11013
781
14875
8104
14319
4706
2044
6727
2417
13291
14474
1382
12525
12881
5443
4548
8503
15934
10302
11425
9072
1313
7292
7543
9394
1050
3703
4880
6615
13283
11214
7964
149
4252
847
5645
771
3365
14390
1574
2469
40183
40108
2866
15678
7003
16916
3453
372
3964
2789
6595
3265
640
10459
13634
10593
11786
4007
1699
10255
13549
3791
933
40205
14782
8848
11162
6285
895
2981
897
9946
4043
1523
40523
14566
9144
3064
5253
14591
14653
6158
16959
5362
40522
16553
4054
16643
17076
4395
12825
3772
1719
12629
6100
5029
14434
16846
40524
8994
5498
1921
3664
1726
16811
3661
7488
10293
11223
40435
10306
12037
5490
40586
6757
13853
950
14797
12678
12059
13776
8103
14785
4050
40517
12283
12662
40570
10497
13982
14203
8108
10750
40562
13931
13144
12256
10036
3923
15173
4307
40655
10429
9543
5353
3449
3012
8543
11230
12125
1459
7712
13816
40488
2856
5406
17144
362
12659
11273
8377
10257
13310
3592
3367
10180
508
3277
5598
5232
5742
3768
3895
3025
5156
40533
5640
40178
2124
11325
8678
40217
8258
40583
7958
17165
2429
797
15959
3475
3785
9288
14698
2035
13850
4341
2912
4890
2053
4885
4041
8028
40597
16102
1500
13508
2320
14810
2042
1977
13934
13920
12740
4362
13851
4271
3027
14500
6175
40553
5698
10016
15929
4480
2014
2169
40304
1870
2039
16750
10256
17171
15725
12091
12571
17079
7974
17168
9969
4195
10312
6565
15698
2440
12798
13077
10323
8630
15312
1300
6623
4277
9249
14088
184
4328
17161
4390
12031
15478
8281
9419
71
3648
10191
40560
9120
6540
17081
13772
5585
16327
10741
8573
16070
4831
12788
14003
9702
841
40537
16449
1060
16325
492
13092
14438
2818
17104
16403
12435
14755
10513
3852
4091
1832
127
16586
10080
14186
6394
5707
11074
13443
14748
14239
16572
9272
2752
10915
2846
16885
1783
10008
13829
5182
5393
9333
8620
7770
40610
1066
2743
1062
14447
4279
12516
10165
10079
2919
9084
2532
858
12844
659
2418
14136
8784
14437
4011
3559
10210
6387
11048
5191
9472
4093
1093
8292
40294
11174
16116
3780
4978
17389
15649
9224
4497
10829
14455
497
12011
4600
754
13101
1782
40231
10159
16111
12928
6041
12095
9471
12755
14329
917
1668
3479
14499
14395
1124
8312
13127
5233
40293
15022
11916
12782
40504
16313
14404
2693
3298
7624
3853
15492
10660
1723
12942
14123
40290
4617
8283
10791
14220
17150
17395
15648
17544
14452
13919
13843
437
17404
7914
8785
8012
12570
13467
16897
6267
310
7757
13186
9397
12362
3981
507
12630
7053
6558
9218
241
7819
2757
40227
5347
15477
6122
6093
16808
17038
6749
13907
8365
15258
7736
9219
10432
13190
3115
40243
12743
4151
9041
7702
8122
9520
16489
9524
2611
17036
1241
3912
40608
40303
1887
4114
6690
16868
1623
1163
40239
10642
14406
13596
10606
3753
10729
13250
15195
10398
17092
6381
2805
40359
13895
16648
12757
17645
6581
11878
13835
17086
17573
14074
17151
16710
17350
6865
5611
8525
14127
14751
13273
17353
4142
3580
40413
7626
16763
9037
2430
10320
13484
40510
14945
40012
633
8277
6573
16151
10682
9463
40588
8824
15964
12976
5683
6050
17103
5554
12986
12015
9277
40230
14238
9053
1691
1534
9261
11419
15963
9664
1835
9107
14642
17703
12684
5704
12019
8699
8716
40449
645
40585
12594
5130
4272
10052
16689
1599
5708
40507
40004
955
2465
11154
4049
8983
17139
13192
10378
9388
13163
745
4977
1384
40539
8747
487
10341
11068
40265
13515
40559
14766
10803
12413
1711
40520
14960
4346
12180
7010
40571
4453
11316
12124
13258
2097
2173
9545
40557
40420
5114
6724
6252
1531
12923
8633
9282
12887
3462
2612
13066
9445
12667
1597
40138
17571
8908
11792
12574
40187
15748
4345
13902
14973
9619
11253
1089
3376
40318
14241
5584
3299
2647
7154
16238
17570
1391
12817
11077
7625
2954
11449
11398
40674
16077
11343
12007
13043
40664
3236
16991
3870
10638
17061
16378
17060
15438
16275
17062
13215
12012
4677
10578
16404
504
10727
15431
14454
17118
15724
4065
16853
14744
15481
8210
9289
40480
182
14185
17109
9246
12985
6818
15873
10784
9073
16995
1583
5667
315
4610
7194
10045
10249
12932
1669
11132
11039
11040
12849
11025
15356
10283
10333
4352
6835
8244
14011
10296
945
5059
13313
572
4971
17838
40276
2253
10522
13545
13312
8686
144
12834
12419
10943
5373
12557
5452
13542
7478
13971
8937
16656
17148
14606
11241
10826
9467
5583
4666
12784
9258
11193
3010
226
11266
6382
249
17108
10843
5674
15039
15081
40354
14957
15184
17075
6396
9016
3423
11312
5261
7346
3755
2078
12644
889
3408
3182
12576
11330
5084
9586
2392
40561
14955
3926
10702
11910
234
4119
8898
5223
13860
12604
7719
8991
40325
414
14667
12052
5473
40154
17178
40545
11149
40319
10802
17744
17777
14234
40185
17445
9447
12462
2415
40483
16073
1379
16224
10952
12846
9486
4465
15623
40358
4318
571
15571
6624
2581
3276
15651
66
4599
1013
4830
10891
4203
8337
11257
40506
17524
1555
5083
14165
15892
7047
16613
2795
5278
13060
8235
13353
40604
17496
7899
7778
5804
17508
11975
8461
17507
40296
14842
16522
4262
11991
11249
6548
14350
7836
6900
15705
3569
5781
9854
40518
6973
240
7008
40595
7372
13507
15048
14988
40526
3598
15020
10183
5631
8415
10186
6192
14789
3188
10442
14367
40269
10295
2068
13548
7801
40023
40014
13281
6172
6646
40041
10674
7868
12860
590
10734
8592
11411
6877
3319
16746
12874
40314
5593
887
16007
6829
2332
11820
11959
14844
8176
10506
6036
1697
2787
40538
40666
5549
4843
257
606
12900
11944
3769
40332
8945
12453
3300
12572
4176
6331
14954
10407
618
14232
40320
40321
1611
2126
7933
4615
40241
14243
13490
7843
13861
14063
14557
13639
4079
8780
10339
40275
14820
13191
17523
17492
7954
3406
14152
5124
1685
6637
2428
14640
14615
40535
9045
759
40018
8432
15239
15245
7603
7612
7622
11968
40221
2582
13516
3576
6944
8736
6881
40177
13200
10276
8875
14069
8751
40639
4584
12298
13608
7032
3574
3314
16399
2256
15901
9585
1541
4375
7857
12322
683
9981
14635
4495
16000
6133
16114
11787
12173
40606
7490
16747
16209
16525
10633
4969
13913
12968
11342
9506
12184
11421
11440
3392
15677
12675
12705
6187
2194
1880
2092
12257
16977
8445
455
2339
4350
6266
14391
14980
15243
7677
12603
1309
40260
10790
11320
1910
13998
14512
13266
258
11906
40005
13132
7883
15429
5190
506
40109
162
9555
1569
767
14511
5056
6432
17390
16159
6419
40151
2101
40286
2178
4072
11254
16926
16141
7422
3565
3251
9971
9638
3807
6209
1153
8920
8250
13513
1605
9115
8129
11790
40116
3407
2889
8166
11879
40433
6541
40441
13587
14887
40345
20001
40665
15027
40356
15063
40477
15034
15228
4736
11360
5235
40407
12640
1228
17415
12006
40532
3022
40660
40502
4733
5666
1112
7803
1942
2374
10298
40334
17384
125
2371
6311
14340
15645
17137
163
16800
5163
7809
40430
10519
7889
209
143
8826
4264
522
6491
11950
40273
11446
8987
1884
2347
16945
2098
40661
40021
10942
13932
12097
2451
7944
15949
6614
9010
10947
11021
40645
5689
2246
12623
2070
6417
6489
14061
898
40459
16917
10982
1373
3017
5650
9032
81
6518
12974
5669
7737
12917
6968
1793
1567
15948
3942
40316
6504
8769
9111
6912
2665
40511
70
7714
3327
7133
8729
3771
4440
40493
6237
10794
8624
14449
40543
13009
6070
14251
40022
6580
5524
9318
40454
40563
40455
10422
6876
12880
16227
7971
2723
5725
2546
8647
12646
323
13090
11441
11358
8306
1002
4444
14720
15275
17319
40336
12452
4632
14414
13372
3080
11003
5740
1707
5445
16748
9516
9717
420
40492
8663
4402
4247
4412
8289
5319
16267
9316
11334
11587
3623
14349
40614
10940
2034
13448
9385
9505
17296
6671
14236
17386
13597
16614
15774
12951
4154
7526
263
9415
4201
4583
13903
5830
40635
7741
788
12583
8817
704
3252
16870
1291
517
774
1766
7594
7046
2335
1067
5469
2297
14518
12830
16796
8435
829
9650
5398
10516
17511
12922
40467
3035
14143
778
5193
6978
3497
40470
2714
14827
3911
14718
40547
10347
15078
14830
6131
2705
17601
7858
7855
8152
7524
40495
4032
17322
9575
9233
17294
8442
11029
2553
4787
4278
8342
3270
40415
13935
6096
667
8341
10970
6047
410
15958
4199
12871
13535
4893
2230
16855
2701
16688
14769
3326
836
10452
7444
13445
7822
10550
3211
7554
40297
6384
11217
7810
10444
17355
77
40202
13366
2063
13375
13380
4066
14787
13964
9384
13449
12836
1901
6037
7666
7874
15318
9135
17720
17732
1386
11022
5504
2945
6191
2967
2491
12016
10366
10043
8954
10675
5579
40236
4991
12820
9665
790
2719
40343
7212
9610
1830
16933
3614
15781
1303
7862
11998
6247
12582
14195
3371
9299
9300
12461
12633
9993
10615
13164
13369
13161
14699
5283
273
16709
10350
14111
10743
15987
40633
40481
12632
10431
8953
1696
14153
10695
12231
40576
7682
5167
4146
14487
40301
1514
9364
4434
6406
5092
9609
40456
5660
17066
73
17107
6932
3616
15784
5696
4202
7854
7127
8480
14166
11386
4823
4360
3810
13249
1986
4649
12444
40438
13354
11328
12856
6031
17805
13849
10752
10956
3069
3151
10254
3158
14669
2279
40427
10154
15837
9423
7527
40344
6452
6823
663
11437
15601
3581
6693
2108
11261
16031
40361
2341
15415
13533
2946
8522
7852
14078
7352
40114
40485
5095
2141
13489
12258
6744
11111
10401
10751
4612
9132
40254
2364
9715
10310
4231
12107
40010
13636
2349
9058
7950
8529
40357
13379
40349
15056
40591
2470
12449
15790
13936
13083
10229
40360
6821
17414
40601
2669
9349
13646
11097
14000
7627
7791
40348
15044
17501
13481
6826
3636
7715
6783
13309
17611
12575
4608
1632
7263
13086
7860
8373
40007
11941
12657
40137
4952
4235
13831
8313
15394
3555
7600
17324
7842
2768
40634
16788
6317
1708
4408
4227
10949
15800
7240
15626
40550
6781
3105
3157
40490
6180
40458
8506
12742
10091
8527
5503
15317
2306
8551
10418
3098
14140
14259
9139
9350
10765
4470
10252
40263
14515
16210
3056
3348
24
12925
10953
17085
6089
15736
17101
145
3296
4805
834
11742
15614
72
14931
14953
40489
40173
11196
10175
11155
4326
17416
1619
14142
11384
459
40468
40029
16516
4943
14485
40013
14709
1160
40672
14432
12851
17189
10960
10961
10962
10974
10983
10988
10917
11011
11014
11020
11026
16341
40019
15402
7832
11751
6929
10012
15424
268
16514
7827
7227
11238
1456
40421
9443
6617
17354
9530
40594
15080
14670
4735
884
5995
4297
12420
12445
15785
40279
10963
2185
7848
11158
40460
40572
40621
12654
40574
16950
4172
40632
8992
14439
12110
5298
10717
11093
7140
1399
40450
8398
40189
499
1252
1976
3234
3959
4256
6130
40125
6212
6292
8511
9002
9075
40212
10211
10841
40188
40141
12818
15750
5951
40653
13466
40233
14235
4481
4380
6439
2579
40670
40142
17468
12122
15264
525
2989
16447
3818
14189
1285
10335
15395
17317
433
906
17657
10927
2106
8989
4903
5184
4236
7929
534
4171
617
40658
12161
17767
12376
11746
1199
40158
772
13182
4058
1899
10948
16629
17844
9424
11431
2816
9386
9362
5710
16881
1098
1824
6231
6232
13351
2542
15752
6454
17190
1972
40644
6484
40284
14920
16218
14125
87
15931
10529
10325
15711
3514
40280
3723
3945
17598
17586
12597
11436
3841
11442
9009
12992
11019
8654
11788
4626
6236
9984
17031
1103
16413
12652
6837
14691
8194
11987
10568
9534
8338
2046
12879
1020
40048
6889
12926
2179
40171
8935
2100
9093
6229
16896
40088
5653
10583
11439
7363
1941
9092
10973
330
9719
1030
2794
16016
16815
584
1859
14573
2384
2170
1894
2154
2123
2065
2139
2214
2293
2359
2366
2187
2372
2257
10426
7513
4596
2391
1381
8332
15398
17287
12464
40015
2021
40017
40130
3530
40528
13704
1759
375
15629
15882
14351
40170
6557
7789
7721
5615
17608
7898
17345
17447
7065
2570
8410
4827
11167
17365
8662
12402
839
188
1581
3600
40439
11326
10383
9966
7113
9108
17341
9105
11318
154
15576
11753
9965
5856
9490
14625
5412
3766
3030
40573
14946
40262
12100
6707
1900
8272
10208
16794
14802
8224
40268
12867
12937
12987
8655
868
15967
2074
40278
11983
3708
14554
9382
11353
12543
3430
40287
2993
16635
6064
11356
4633
40292
9764
9129
3366
40299
2319
40298
40418
11686
4309
13453
17080
777
40498
40607
40688
10999
40836
3689
40870
40946
40191
40414
40912
40640
6706
12318
15483
40282
944
40845
6753
193
15581
40720
41037
1057
3813
40657
40846
15618
40673
4687
4703
40636
1142
40847
40609
13962
1319
5027
40848
1450
40577
40828
40646
40821
5826
41010
40839
40473
11078
40728
6051
6055
6864
15818
40612
40613
40716
12372
14190
15904
40825
15966
40849
40708
4116
4129
40685
6525
6563
40850
6613
40409
5607
16098
40135
40366
40689
11852
11949
6969
8049
16332
41012
16338
41020
4141
40642
1904
40840
41055
1949
1961
1990
41078
41084
41148
41151
41152
2113
2142
2177
2219
41126
41042
16385
14360
8330
40032
40721
14493
40727
40369
40637
40484
40737
2500
2526
16471
4834
4836
40615
9152
40617
40542
40590
40662
3507
3513
3589
40724
40923
40671
12643
40897
7487
40890
40841
40908
40910
40909
12943
40554
40788
41158
41162
41163
41165
41169
41171
41174
41176
41178
41180
41184
41181
41185
41186
41191
41022
41021
41041
40686
40763
40835
40924
11206
11288
40827
40852
40801
3613
40851
40618
10732
40766
4393
11955
11541
11565
11574
11666
11676
10118
12048
12069
40904
2783
12164
12278
40725
14411
40641
40903
6136
6143
2865
5442
41023
4413
2984
5562
16936
40863
40768
40770
40769
40028
3076
41031
3103
40866
3116
3128
3177
3179
10840
8932
8939
13084
40368
14824
13121
14859
12810
12905
7841
13324
