CODE_CBNA	MATURITY	LONGEVITY	HEIGHT	WOODY	DISPERSAL	LIGHT	LIGHT_TOLERANCE	SOIL	SOIL_TOLERANCE	GRAZ_MOW_TOLERANCE	PALATABILITY
11005				unknown		4	1	2	1		
11006				Herbaceous		3	2	3	1	4	
11007				unknown		4	1	3	1		
11009				Herbaceous	6	4	2	2	1		
11010				Herbaceous		3	2	4	1	3	
11011				Herbaceous		4	1	3	1	3	
11012				Herbaceous		3	2	3	1	4	
11013			25	Herbaceous	6	4	1	1.5	1		
11014				Herbaceous		3	2	2	1	3	
11016				Herbaceous		4	1	3	1		
11018				Herbaceous		3	2	3	1	3	
11019			6	Herbaceous		4	2	2	2		
11020				Herbaceous		3	2	3	1	3	
11021				unknown	6						
11022				Herbaceous		3	2	4	1	4	
11023			25	Herbaceous	6	3	2	3	1	2	
11024				Herbaceous		3	2	3	2	4	
11025				Herbaceous	6	4	1	1.5	1		
11026				Herbaceous		3	2	3	1	3	
11027				Herbaceous		4	1	4	1	3	
11028				Herbaceous		3	2	3	1	3	
11029				Herbaceous		4	1	2	1	3	
11030	6	10	37	Herbaceous	6	3	2	4	1	4	4
11035	3	5	5.6	Herbaceous	7	3	2	3.5	1	4	4
11037				Frutescent		3	2	3	1		
11038			200	Frutescent	6	4	1	2	1		3
11039			250	Frutescent	6	4	1	2	1		
11046			11.5	Herbaceous	6	4	1	2.5	1		
11048			6	Herbaceous	6	4	1	2	1		
11050				Herbaceous		4	1	2	1		
11057		12	546.5	Herbaceous	1	2	2	4	1		2
11068				Frutescent		3	2	3	1		
11073			200	Frutescent	6	3	1	2.5	1		
11074				Frutescent		4	1	2	1	2	
11075		43	17.5	Frutescent	6	4	1	2	1		3
11077			20	Frutescent	6	4	1	2	1		
11081				Frutescent		3	1	2	1		
11082			80	Frutescent	6	4	1	2	1		
11086			80	Frutescent		3	1	2	1		
11087				Frutescent		3	1	2	1		
11096			450	Frutescent	6	3	2	3	1		
11102		300	300	Frutescent	6	4	1	3	1	1	4
11107				Frutescent		3	2	3	1		
11111				Frutescent		3	1	2	1		
11114				Frutescent		3	2	3	1		
11115				Frutescent		3	1	2	1		
11133			405	Frutescent	6	3	2	3	1		
11135	1	108	2.5	Frutescent	3	5	1	1.5	1		1
11136			10	Herbaceous	6	3	2	4	1	3	
11137				Frutescent		4	1	3	1		
11139		3	97	Herbaceous		3	2	4	1	3	
11141	2	3	120	Herbaceous	6	3	2	4	1	3	
11142		18	48	Herbaceous	5	3	2	2	1	2	
11149			15	Herbaceous		3	1	4	1	2	
11151	2	8	10.5	Herbaceous	7	3	1	3	1	2	4
11154		3	7	Herbaceous	6	3	1	3	2	2	
11156				Herbaceous		3	1	4	1	2	
11158			30	Herbaceous	6	4	2	2	1		
11160	4	10	5	Herbaceous	5	4	1	2	1	3	4
11162	3	29	4.5	Herbaceous	5	5	1	1.5	1		4
11163	3	5	35	Herbaceous	6	3	1	3.5	1	2	
11164			17	Herbaceous	6	3	2	3	1	1	
11166	1		30	Herbaceous	6	2	2	4	1	2	
11167				Frutescent		2	1	3	1		
11174		100	1000	Frutescent	6	4	1	3	1		
11175				unknown				3			
11176		100	550	Frutescent	6	3	1	3	1		
11183		100	375	Frutescent	6	3	1	3	1		
11187				Frutescent		3	1	3	1		
11193		8	14	Herbaceous	1	3	1	2.5	1		
11196				Herbaceous		4	2	3	1	2	
11199	1.5	2	30	Herbaceous	1	4	1	4	1	4	
11200			22	Herbaceous	1	4	1	2.5	1	2	
11202	3	21	5.825	Herbaceous	6	4	1	1.5	1	2	4
11203				Herbaceous		4	1	2	1	2	
11204			1.5	Herbaceous	1	5	1	2.5	1		
11206		14	20	Herbaceous	3	4	1	1.5	1		
11209				unknown							
11214			6	Herbaceous	1	4	1	1.5	1	2	
11217				Herbaceous		4	1	2	1	1	
11219		13	10	Herbaceous	2	4	1	2	2	2	
11223			55	Herbaceous	2	4	1	2.5	1	2	
11225	2	7.5	20	Herbaceous	6	3	1	2	1	2	4
11226		7		Herbaceous		3	1	2	1	2	
11230		7	5	Herbaceous	1	5	1	1.5	1		
11232		120		Frutescent		4	1	2	1		
11233	3	15	10.58	Herbaceous	1	4	1	2.5	1	2	4
11234			9	Herbaceous		3	1	2	1	2	
11238				Herbaceous		4	1	2	1	1	
11241			25	Herbaceous	7	4	1	2	1	2	
11242			30	Herbaceous		4	1	4	1		
11249		26	9	Herbaceous	1	3	1	2.5	1	2	
11253			13	Herbaceous	1	4	1	4	1		
11254			20	Herbaceous	1	4	1	2.5	1	2	
11256	3		6.5	Herbaceous	2	4	1	1.5	1	2	4
11257		15	3.75	Herbaceous	1	5	1	1.5	1		
11258		12	10	Herbaceous	1	5	1	2	1		
11261				unknown		3	1	4	1		
11266		5	30	Herbaceous	2	4	1	2	1	1	
11273			5	Herbaceous	1	5	1	3	1		
11274		4	5	Herbaceous	3	4	1	1.5	1	2	
11276			50	Herbaceous	7	4	1	3	1	1	
11277		4	21.5	Herbaceous	7	4	1	4	1	4	
11278				unknown	2			1			
11280		14	36.5	Herbaceous		4	1	3	1		
11282				unknown		3	2	2	1		
11285		10	7	Herbaceous	3	3	2	3	1	2	
11288			20	Herbaceous		4	1	3.5	1	1	
11290		10	22.5	Herbaceous	7	3	1	3.5	1	2	
11294			25	Herbaceous	1	4	2	1.5	1		
11312				Frutescent		4	1	3	1		
11313		120	1275	Frutescent	6	3	1	3	1		1
11315			300	Frutescent	6	4	2	2	1		
11316				Frutescent		3	1	3	1		
11317				Frutescent		3	1	3	1		
11320				Frutescent		3	1	3	1		
11325			375	Frutescent	6	3	1	3	1		
11330			400	Frutescent	6	4	1	3	1		
11332			600	Frutescent	6	4	1	3	1		
11334			500	Frutescent	6	2	1	3	1		
11336		100	400	Frutescent	6	3	1	2	1		
11340		80	850	Frutescent	6	2	1	3	2		
11341				Frutescent		3	1	3	1		
11342		80	800	Frutescent	6	2	1	3	2		
11343				Frutescent		4	1	3	1		
11345				Frutescent		4	1	3	1		
11353				Frutescent		2	1	3	1		
11354			150	Frutescent	6	4	1	3	1	2	
11360			100	Frutescent	6	4	1	2.5	1		
11364			1500	Frutescent	6	3	1	3	1		
11373				Frutescent		3	1	3	1		
11374		120	1400	Frutescent	6	3	1	3	1		
11375				Frutescent		3	1	3	1		
11376				Frutescent		3	1	3	1		
11379				Frutescent		4	1	3	1		
11380			135	Frutescent	6	4	1	2.5	1		
11385			112.5	Frutescent	6	3	1	3	1		
11386			147.5	Frutescent		3	1	3	1		
11388		300	175	Frutescent	6	3	1	3	2	1	
11398			175	Frutescent		3	1	3	1		
11402			175	Frutescent	6	4	1	2.5	1		
11403				Frutescent		3	1	3	1		
11404			67.5	Frutescent	6	3	1	2	1		
11405			182.5	Frutescent	6	3	1	2.5	1		
11411				Frutescent		3	1	3	1		
11415			150	Frutescent	6	4	1	2.5	1		
11416				Frutescent		4	1	3	1		
11417			150	Frutescent	6	4	1	2.5	1		
11419				unknown		3	1	3	1		
11421			150	Frutescent		4	1	3	1		
11422		21	137.5	Frutescent	6	3	1	3	1		3
11423			61.25	Frutescent	6	4	1	2.5	1		
11425			150	Frutescent	6	4	1	2	1		
11429			150	Frutescent	6	4	1	2.5	1		
11431				Frutescent		4	1	3	1		
11433			200	Frutescent	6	3	2	3	1		
11435				unknown		4	2	2	1		
11436				Frutescent		3	1	2	1		
11437				Frutescent		4	1	2	1		
11440			175	unknown		3	1	3	1		
11441				Frutescent		3	2	3	1		
11442				Frutescent		3	2	3	1		
11443			150	Frutescent	6	3	1	2.5	1		
11445			92.5	Frutescent	6	3	1	2.5	1		
11448				Frutescent		3	2	3	1		
11449				unknown							
11453				Frutescent		3	1	3	1		
11461				unknown		3	1	4	2		
11464				unknown		4	1	3	1		
11481				unknown		4	1	2	1		
11483				unknown		4	1	3	1		
11488				unknown		3	1	3	1		
11491			50	Suffrutescent	6	3	2	4	1	1	
11495			70	Suffrutescent	6	4	1	3	1		
11506				unknown		4	1	3	1		
11507				unknown		4	1	3	1		
11520				Suffrutescent	6						
11521				unknown		3	1	3	1		
11537				unknown		4	1	3	1		
11538				unknown		3	1	2	1		
11539				unknown		3	1	2	1		
11541			150	Frutescent	6			4		1	
11549				unknown		3	1	3	1		
11552				unknown		4	1	3	1		
11553				unknown		3	1	4	1		
11557				unknown		4	1	3	1		
11558				unknown		4	1	3	1		
11565			70	Frutescent	6	3	1	3	1		
11573	3	12	100	Suffrutescent	6	3	2	3.5	2	1	3
11587				unknown		4	1	3	1		
11604				unknown		3	1	4	1		
11610				unknown		4	1	3	1		
11622				unknown		3	1	2	1		
11638				unknown		3	1	2	1		
11640				unknown		4	1	4	1		
11647				unknown		4	1	4	1		
11660				unknown		4	1	4	1		
11662				unknown		4	1	4	1		
11664	3	28	21	Herbaceous	6	2	1	2	1		3
11666			20	unknown							
11686				unknown		3	1	2	1	1	
11688				unknown		3	1	3	1		
11689				unknown		3	1	4	1		
11700			137.5	Suffrutescent	6	4	1	4	1		
11704				unknown		4	1	4	1		
11710			11	Herbaceous	5	4	1	2	1	2	4
11713				Herbaceous		4	1	2	1	2	4
11715				Herbaceous		3	1	3	1	2	
11716				Herbaceous		4	1	2	1	2	
11718		6	56.5	Herbaceous	5	4	1	4	1	3	
11721	1.5	24	2.5	Herbaceous	6	4	1	2.5	1	2	
11724				Frutescent		4	1	4	1		
11726		250	250	Frutescent	6	3	1	2.5	1		3
11729		150	170	Frutescent	6	3	1	3	1		3
11730		150		Frutescent		3	1	3	1		
11732			97.5	Frutescent	6	3	1	3	1		
11734		500	1075	Frutescent	6	3	1	2	1		
11735				Frutescent		3	2	2	2		
11736			1000	Frutescent	6	3	1	2.5	1		3
11739		100	1200	Frutescent	6	3	1	2	1		
11742				Frutescent		3	1	4	1		
11745				Frutescent		3	1	4	1		
11746				Frutescent		3	1	4	1		
11751				Frutescent		3	1	3	1		
11753				Frutescent		3	1	4	1		
11760		23	20	Herbaceous	1	4	1	1.5	1	1	
11763		23		Herbaceous		4	1	2	1	1	
11764		23		Herbaceous		4	1	2	1	1	
11767			21.5	Herbaceous	1	4	2	2.5	1		
11769		17	25	Herbaceous	6	4	1	1	1	2	
11771		17		Herbaceous		4	1	2	1	2	
11778			13	Herbaceous	1	4	1	1.5	1		
11784		20	20	Herbaceous	6	3	2	2	1		
11786			12	Herbaceous	1	4	1	2	1	1	
11787		2		Herbaceous		2	2	3	1		
11788			43	Herbaceous	2	3	2	2	1		
11789			11.5	Herbaceous	1	4	1	1.5	1		
11790			22	Herbaceous	1	5	1	1	1		
11792			20	Herbaceous	1	3	2	2.5	1	1	
11793			35.8	Herbaceous	7	3	2	3	1	2	
11794			20	Herbaceous	7	3	1	2	1	1	
11801		9	4.5	Herbaceous	6	4	1	1.5	1	3	
11803	1		60	Herbaceous	7	3	2	5	2	2	2
11804				unknown	6			3			
11807			41.5	Herbaceous	2	2	1	3	1		
11814				Herbaceous		5	1	2	1	1	
11818		5	11.5	Herbaceous	7	3	1	2	1	2	
11820			36.75	Herbaceous	6	4	2	1.5	1	1	
11828			25	Herbaceous	6	4	1	1.5	1	1	
11831			21.5	Herbaceous		3	2	2	1	2	
11833			15	Herbaceous	6	5	1	1.5	1		
11845			49	Herbaceous	7	3	1	2	1	3	
11852				Herbaceous		2	1	3	1		
11853			35.5	Herbaceous	6	4	1	2	1	1	
11856	2		3.2	Herbaceous	1	5	1	1.5	1		
11860			15.5	Herbaceous	6	3	1	4	1	3	
11864			14	Herbaceous	7			3			
11868			70	Herbaceous	7	3	1	4	1	3	
11871			7	Herbaceous	6	3	2	2	2		
11873			25	Herbaceous	6	4	1	2	1	2	
11874	1		20	Herbaceous	6	1	1	3	1		4
11875			37.5	Herbaceous	6	3	2	2.5	1	2	
11877				Herbaceous		3	2	2.5	1	2	
11878				Herbaceous	6	3	1	3	1	1	
11879				unknown	6						
11881			20	Herbaceous	6	4	1	2.5	1		
11888	3		2.5	Herbaceous	6	5	1	1.5	1		4
11889			15	Herbaceous	7	4	1	2	1	2	
11897			9	Herbaceous	1	5	1	1	1	1	
11902		5	15	Herbaceous	7	1	1	2	1		
11906			55	Herbaceous	2	3	1	3	1	2	
11909				unknown		4	1	2	1	2	
11910			3.2	Herbaceous	1	5	1	1.5	1		
11913			45	Herbaceous	6	3	2	3	1		
11915			45	Herbaceous	6	3	2	3	1		
11916		2	50	Herbaceous	7	2	1	3	1		
11926			5	Herbaceous	1	5	1	1	1	1	
11929		5	13	Herbaceous	6	4	2	2	1	2	
11931			30	Herbaceous	6	4	1	3.5	1		
11932				Herbaceous		4	1	2	1		
11933			35	Herbaceous	6	3	2	3	1	3	
11938				Herbaceous		4	1	3	1		
11941			12	Herbaceous	6	5	1	2.5	1	3	
11942	3	8	25.4	Herbaceous	7	4	1	2.5	1	3	4
11944				unknown	6						
11945				Herbaceous		4	1	2	1	3	
11953			52.5	Suffrutescent	6	3	1	2.5	1		
11959			50	Suffrutescent	6	4	1	3	1		
11960		3	16.5	Herbaceous	7	4	1	3	1	3	
11961		3		Herbaceous		4	1	3	1	3	
11962		3		Herbaceous		4	1	3	1	3	
11967				Herbaceous		5	1	3	1		
11968			6	Herbaceous	6	5	1	2	1		
11975		21	62.5	Herbaceous	2	3	2	2	2	1	
11979		5	40.75	Suffrutescent	2	4	2	1.5	1		
11983				unknown		5	1	2	1		
11987		7	49	Suffrutescent	2	4	1	3	1		
11991		4	50	Suffrutescent	2	5	1	2	1		
11993		400	2250	Frutescent	5	4	1	4	1		
11996			2000	Frutescent	5	3	1	3	1		
11998				Frutescent		4	1	4	1		
12002		400	2000	Frutescent	5	3	1	4	1		
12007				Frutescent		3	1	4	1		
12010		100	1000	Frutescent	5	4	1	3	1		3
12012				unknown							
12015				Frutescent	5						
12016		120		Frutescent	5	3	1	4	1		
12017		120	1625	Frutescent	5	3	1	4	1		
12019				Frutescent		3	1	4	1		
12024				Frutescent		3	1	3	1		
12025			475	Frutescent	5	3	1	3	1		
12027				unknown		4	1	2	1	1	
12030			137.5	Frutescent	5	4	1	2.5	1	1	
12031				Frutescent		4	1	3	1		
12034				Frutescent		4	1	2	1		
12037			14	Frutescent	5	4	1	2	1		
12038			77.25	Frutescent	5	4	1	2	1		
12040		50	650	Frutescent	5	3	1	3	1		
12043			262.5	Frutescent	5	4	1	2.5	1	1	
12047			315	Frutescent	5	4	1	2.5	1		3
12048				Frutescent		4	1	2.5	1		
12049			127.5	Frutescent	5	4	1	2	1		
12050				Frutescent		4	1	2	1		
12051			70.5	Frutescent	5	4	1	2	1		
12052		100	1000	Frutescent		4	1	3	1		
12055		87	70	Frutescent	5	4	1	2	1		3
12057		14	140	Frutescent	5	3	1	3	1		3
12059			70	Frutescent	5	4	1	2	1		
12060		39	2	Frutescent	5	5	1	2	1	2	1
12062			200	Frutescent	5	3	1	2.5	1		3
12068			225	Frutescent	5	3	1	3	1		
12070				Frutescent		3	1	3	1		
12075		40	550	Frutescent	5	4	1	3	1		
12078			230	Frutescent	5	4	1	3	1		3
12080				Frutescent		4	1	3	1		
12081				Frutescent		4	1	3	1		
12083			60	Frutescent	5	4	1	2	1	1	
12086		56	5	Frutescent	5	4	1	2	1	2	1
12087		77	4	Frutescent	5	5	1	2	1	2	1
12089				unknown		4	1	2	1	1	
12090		59	1.5	Frutescent	5	5	1	2	1	2	
12091			350	Frutescent	5	4	1	2.5	1		
12092				Frutescent		4	1	3	1		
12093				Frutescent		4	1	3	1		
12095		50	350	Frutescent	5	4	1	3	1		
12099				unknown							
12102		6	63.5	Suffrutescent	6	3	1	2	1		
12103		4	9	Herbaceous	6	4	1	2	1	2	
12107		11	42.5	Herbaceous	3	3	1	2	1	1	
12109		9	10	Herbaceous	3	4	1	1.5	1	1	
12110			5	Herbaceous		4	1	1.5	1	1	
12115		4		Herbaceous		4	1	2	1	2	
12116				unknown		3	1	2	1	1	
12117			19	Herbaceous	5	3	1	2	1	1	
12120		11	14.5	Herbaceous	3	4	1	2	1	1	
12122				unknown		4	1	2	1		
12124				unknown		3	2	3	1		
12125			14	Herbaceous	1	2	1	3	1	2	
12126			9	Herbaceous	1	2	1	3	1	2	
12127		10	9	Herbaceous	1	4	1	4	1		
12129		10		Herbaceous		4	1	4	1		
12130	3	20	11	Suffrutescent	1	4	1	2	1		4
12133			3.3	Herbaceous	1	4	1	2	1		
12134		10		Herbaceous		4	1	4	1		
12137			14	Herbaceous	4	5	1	1.5	1		
12143				unknown	1	5	1	2	1		
12144	6	14	5.5	Suffrutescent	4	5	2	1	1		1
12145		1		Herbaceous		4	1	2	1	2	
12146				unknown		5	1	1	1		
12147			5.5	Suffrutescent	3	5	1	1	1		
12148				unknown	2			1			
12149			40	Suffrutescent		4	1	2	1		
12156			13.5	unknown		4	1	2	1		
12157			15	Suffrutescent	1	3	2	1.5	1		
12161		3		Suffrutescent	2	4	1	1.5	1		
12164				unknown		2	1	2	1		
12165			10	Herbaceous	1	2	1	2	1		
12166	6		3.25	Herbaceous	1	2	1	2	1		2
12173			10	Suffrutescent	4	4	1	1.5	1		
12175			7	Suffrutescent	4	5	1	1	1		
12178	6	16	8	Suffrutescent	4	5	2	1	1		1
12180			8	Suffrutescent	4	5	2	1	1		
12183			3.5	Suffrutescent	4	5	2	1	1		
12184				unknown	4						
12186			25	Suffrutescent	1	4	1	1.5	1		
12194			25	Herbaceous	1	4	1	2	1	2	
12201				Herbaceous		5	1	2	1		
12202				unknown		4	1	3	1	2	
12203				Herbaceous		3	1	2	1		
12208	3		7	unknown		3	1	2	1		
12228		20	7	Herbaceous	1	5	1	1.5	1		
12231		5	25	Herbaceous	1	3	1	2	1	2	
12236	6	11	9	Suffrutescent	1	5	2	1	1		4
12237			4	Suffrutescent	1	5	1	2	1		
12238	6	11	4	Suffrutescent	1	5	2	2	1		
12241			4	Suffrutescent	4	5	2	1.5	1		
12243				unknown		5	1	2	1		
12245			12	Herbaceous	1	5	1	1.5	1		
12256			4	Suffrutescent	1	5	1	1.5	1		
12257			4	Suffrutescent	1	5	1	1.5	1		
12258			4	Suffrutescent		5	1	1.5	1		
12260				unknown		3	2	2	1		
12263				unknown		3	1	2	1		
12264	5	5	17.25	Herbaceous	1	2	1	3.5	1	2	4
12267				unknown		5	2	2	1		
12268				unknown		5	1	2	1		
12270				unknown		5	1	2	1		
12274	3		3	Herbaceous	1	5	1	2	1		4
12278				Herbaceous		3	1	3	1		
12280		1	6	Herbaceous	3	4	1	1.5	1		
12282				unknown		2	1	3	1		
12283			15	Suffrutescent	4	5	1	1	1		
12298		3	50	Herbaceous	2	4	1	2.5	1		
12316			33.5	Herbaceous	2	4	1	3	1		
12318				unknown		4	1	2.5	1		
12320		8		unknown		4	1	3	1		
12322		8		unknown		4	1	3	1		
12344				Herbaceous		4	1	3	1		
12345		12	12.5	Herbaceous	1	4	1	2.5	1	2	
12348				Herbaceous		4	1	3	1		
12354	1	2	20	Herbaceous	5	4	1	3.5	1		
12355		2		Herbaceous		4	1	4	1		
12358				unknown		4	1	1.5	1		
12360			8	Herbaceous	5	4	1	2	1		
12362			11	Herbaceous	5	4	1	1.5	1		
12369			17.5	Herbaceous	1	4	1	2.5	1		
12371		22	51.5	Herbaceous	2	3	2	3.5	1	2	
12372		5	45	Herbaceous	2	3	2	3	1		
12374		5	48	Herbaceous		3	2	3	1		
12376		3.5	69	Herbaceous	2	3	2	3.5	1	1	
12379		11	5	Herbaceous	3	5	1	2	1		
12382			4.4	Herbaceous	2	5	1	2	1	2	
12391			10	Herbaceous	2	4	1	2	1	2	
12396				Herbaceous		3	2	1	1	2	
12397	1	1	5	Herbaceous	2	5	1	2	1	2	
12401				Herbaceous		4	1	2	1	2	
12402				Herbaceous		4	1	2	1	2	
12410		1	17	Herbaceous	5	4	2	2	1	3	
12411				Herbaceous		4	2	2	1	3	
12413				Herbaceous		4	1	2	1	3	
12415			13.5	Herbaceous	1	4	2	2	1	3	
12419			18	Herbaceous	2	4	1	2	1	2	
12420				Herbaceous		4	1	2	1	2	
12421				Herbaceous		5	1	2	1	2	
12425			4.8	Herbaceous	2	4	1	2	1	2	
12427		1	17	Herbaceous	1	3	2	2	1	2	
12435			29	Herbaceous	3	3	1	2.5	1	3	
12442	1	1	22	Herbaceous	1	4	1	3	1		
12447	1	1	22	Herbaceous	1	4	1	3	1		
12450				unknown		1	1	2	1		
12452			9	Herbaceous	3	1	1	3	1		
12453			5	Herbaceous	1	4	1	3	1		
12458				unknown		5	1	2	1		
12460	3		2.5	Herbaceous	1	5	1	1.5	1		4
12461	1		10.5	Herbaceous	1	5	1	1.5	1		
12462			50	Herbaceous	2	4	1	2.5	1	2	
12464			27	Herbaceous	2	4	1	3	1		
12467				Herbaceous		4	1	2	1		
12477				unknown		4	1	3	1		
12487			25	Herbaceous	1	4	1	1.5	1		
12492	1		49	Herbaceous	7	4	1	3	1		
12494				unknown		4	1	4	1		
12498		2	16	Herbaceous	1	4	1	3.5	1		
12503		2	5.5	Herbaceous	1	4	1	1.5	1		
12507		2		unknown		4	1	2	1		
12511	1.5	5	37.5	Herbaceous	7	4	1	3.5	1	3	
12513		5		unknown		4	1	4	1	3	
12514				unknown				3			
12516			7	Herbaceous	1	4	1	3.5	1		
12517			5	Herbaceous	1	4	1	4	1		
12520		1	30	Herbaceous	3	4	1	2.5	1		
12521		1		Herbaceous		4	1	3	1		
12525			30	Herbaceous	3	3	1	2	1	2	
12529		1	8.5	Herbaceous	3	3	2	2	1	1	
12536	0	1	24	Herbaceous	4	2	1	2	1	1	
12540		1	30.75	Herbaceous	3	3	1	3	2		
12541			30	Herbaceous	3	3	1	3	1		
12543		1		Herbaceous		4	1	3	1		
12545				Herbaceous		4	1	3	1		
12546				Herbaceous		4	1	2	1		
12547	1	2	31.5	Herbaceous	2	4	1	2	2		
12556			40	Herbaceous	2	4	1	2	1	2	
12557				Herbaceous		4	1	2	1	2	
12560		1	21.5	Herbaceous	2	4	1	2	1	2	
12563		1		Herbaceous	2	4	1	2	1	2	
12570				Herbaceous		4	1	4	1	2	
12571			35	Herbaceous	2	3	1	4	1	2	
12572			35	Herbaceous	2	4	1	3.5	1	2	
12573			40	Herbaceous	2	3	1	2	1	2	
12574			15	Herbaceous	5	4	1	1.5	1	1	
12575				unknown	5	3	1	2	1	1	
12576			25	Herbaceous	5	4	1	3	1	1	
12582			30	Herbaceous	5	4	1	2.5	1	2	
12583			25	Herbaceous	5	4	2	2	1	1	
12586			28	Herbaceous	6	4	1	2	1	1	
12588			25	Herbaceous	5	4	1	2	1	1	
12592				unknown		4	2	3	1	1	
12594				unknown		3	1	2.5	1	1	
12597				Herbaceous	5	4	2	3	1	1	
12600			30	Herbaceous	7	4	1	2	1	1	
12602			25	Herbaceous	5	2	1	3	1		
12603			20	Herbaceous	5	4	1	2	2	1	
12604				Herbaceous	5	3	1	2	1	1	
12607				unknown		3	1	3	1	1	
12609				Herbaceous	5	4	1	2	1	1	
12611				Herbaceous	5	4	1	2	1	1	
12613			25	Herbaceous	7	4	1	3	1	2	
12621				unknown		4	1	3	1	2	
12623				Herbaceous		4	1	2	1	2	
12624				unknown		4	1	3	1	2	
12629			20	Herbaceous	5	4	1	2	1	1	
12630	1		15	Herbaceous	5	3	2	3	2	1	
12631			15	Herbaceous	5	4	2	2	1	1	
12635			35	Herbaceous	5	3	1	3	1	1	
12636				unknown		3	1	3	1	1	
12640			20	Herbaceous	5	4	1	3	1	1	
12644				unknown		4	1	2	1	1	
12646				unknown		2	1	4	1	1	
12651			18	Herbaceous	5	4	1	1.5	1	1	
12652				unknown		4	1	2	1	1	
12654		1	12	Herbaceous		4	1	3	1		
12655		1		Herbaceous		5	1	3	1		
12657				Frutescent		3	1	3	1		
12659		7	25	Herbaceous	1	4	1	2	1	2	
12662			13.5	Herbaceous	1	4	1	2	1	2	
12663			8.5	Herbaceous	2	3	1	2.5	1	2	
12667		10	39	Herbaceous	7	3	1	3.5	1	2	
12668		6	22	Herbaceous	1	5	1	1.5	1		
12670		6	5.2	Herbaceous	1	5	1	2	1	2	
12672				Herbaceous		4	1	2	1	1	
12673	2		40	Herbaceous	2	4	1	2	1	2	
12675		8	36.5	Herbaceous	2	3	1	3.5	1	2	
12677				Herbaceous		5	1	2	1		
12678			4.75	Herbaceous	1	5	1	1.5	1		
12679				Herbaceous		5	1	2	1		
12681			7	Herbaceous		4	1	2	1	2	
12682			12.65	Herbaceous	2	4	1	2	1	2	
12683				Herbaceous		4	1	2	1	2	
12684			14	Herbaceous	1	4	1	1	1	2	
12685		7	18	Herbaceous	1	4	1	1.5	1	2	
12686		4	8	Herbaceous	1	4	1	2	1	2	
12696		1	30.275	Herbaceous	7	4	1	3	1	2	
12705	1	1	35	Herbaceous	2	4	1	2	1	2	
12713			22	Herbaceous	2	4	2	2	1	2	
12719	0	1	32.5	Herbaceous	7	4	1	2	1	2	
12734		1	22	Herbaceous	4	4	1	2	1	2	
12740			30	Herbaceous	2	4	1	2	1	2	
12742			11	Herbaceous	1	4	1	1.5	1	2	
12743				Herbaceous		4	1	2	1	2	
12744				Herbaceous		4	1	2	1	2	
12753			53	Herbaceous	2	4	1	4	1	1	
12755	2		45	Herbaceous	2	4	1	3	1		
12757			60	Herbaceous	2	4	1	3	1		
12760		3	50	Herbaceous	2	4	1	2	1		
12766			60	Herbaceous	2	5	2	2	1		
12770		4	70	Herbaceous	4	2	1	3.5	1	1	
12772			80	Herbaceous		3	2	4	1		
12776				Herbaceous		3	2	4	1		
12782			75	Herbaceous	2	3	1	4	1	1	
12783				Herbaceous		3	1	4	1	1	
12784			48	Herbaceous	2	3	1	4	1		
12786				unknown	3	2	1	4	1	1	
12788	3		76.5	Herbaceous	2	4	1	4	1		
12791			100	Herbaceous	2	4	2	3.5	1		
12792		2	70	Herbaceous	2	4	1	3.5	1		
12798			138	Herbaceous	2	4	1	4	1		
12800	2	5	90	Herbaceous	5	4	1	3.5	1	2	
12803		2	73	Herbaceous	7	4	1	4	1		
12805			113	Herbaceous	2	4	1	4	1		
12809			84	Herbaceous	2	4	1	4	1		
12812			70	Herbaceous	2	4	1	3	1		
12814	3		90	Herbaceous	7	4	1	4	1	1	
12816			80	Herbaceous	2	4	1	3	1		
12818			100	unknown		4	1	2	1		
12820				Herbaceous		4	1	2	1		
12821			18.5	Herbaceous	3	4	1	4	1		
12825			2	Suffrutescent	1	3	1	1.5	1		
12826			6.5	Herbaceous	1	4	1	2	1		
12827			47	Herbaceous	2	4	1	4	1		
12830				Herbaceous		4	1	4	1		
12832		2	1.5	Herbaceous	1	4	1	2	1		
12833		2	14	Herbaceous	7	3	1	3	2	4	
12834			24	Suffrutescent	1	4	1	2	1	2	
12835		5		unknown		3	1	3	1	2	
12837		5		unknown		3	1	3	1	2	
12838		5	31.5	Suffrutescent	5	3	1	2.5	1	2	
12840			25	Herbaceous	4	3	1	4	1	1	
12841		7	7	Herbaceous	6	4	1	1.5	1	2	
12844				unknown		4	1	4	1		
12845	1	5	22.925	Herbaceous	4	3	1	2.5	1	4	
12846			7	Herbaceous	1	4	1	3	1		
12849			15	Herbaceous	1	4	1	1	1		
12851			11.5	Herbaceous	7	4	1	4	1	5	
12852		11	5	Suffrutescent	1	4	1	1.5	1	1	
12853		17	7	Suffrutescent	1	4	1	1.5	1	1	
12856				Herbaceous		3	1	4	1		
12857			9.5	Herbaceous	3	3	1	4	1		
12860			12	Herbaceous	3	4	1	3.5	1		
12868			24	Herbaceous	1	2	1	4	1		
12870		6	10.9	Herbaceous	6	3	1	2	1	2	
12871				Herbaceous		4	1	4	1		
12874			12.5	Herbaceous	7	4	1	4	1		
12875	1		25	Herbaceous	5	4	1	4	1		
12876			24	Herbaceous	7	4	1	3	1		
12878			10.5	Herbaceous	1	4	1	1.5	1		
12879		3	12.5	Suffrutescent	1	4	1	1.5	1	2	
