CODE_CBNA	SPECIES	TYPE	PFG_ALL	PFG_DETERM	maturity	longevity	height	dispersal	dispersal_dist	palatability	light	SEED_MASS	LEAF_AREA	SLA	SLA_avg	LDMC	LDMC_avg	ELLTEMP	ELLMOIST	ELLPH	ELLNIT	ELLLITE	ELLLITE2	REPRO	FOLIAGE	DISP	FLORAISON	FRUIT	INFLO	MOWTOL	NUTR	ROOTDEPTH	WOODY	Chamaephyte	Geophyte	Helophyte	Hemicryptophyte	Hydrohemicryptophyte	Phanerophyte	Therophyte	decidous	evergreen	green.only.from.autumn.to.springtime	partly.wintergreen	pre.summergreen	wintergreen	without.green.leaves..full.parasites.or.saprophytes.	by.seed.and.vegetatively	by.seed.by.spore	mostly.by.seed.and.rarely.vegetatively	mostly.vegetatively.and.rarely.by.seed	vegetatively	bulb	fleshy.basal.leaves	hypocotyl.tuber	inconspicuous.reserve.organ	many.thick.non.lignified.roots	no.special.organ.to.store.energy	rhizome.tuber	rhizome.with.fleshy.organs	root.swelling	root.tuber	thick.lignified.main.roots	thick.rhizome	above.ground.runners	above.ground.shoots	basal.lateral.shoots	below.ground.runners	bulbils	bulbs	creeping.rhizome	creeping.shoots.or.espaliers	cushions	no.vegetative.dispersal.parts	root.shoots	tussocks..tufts
14569	Juncus_alpinoarticulatus subsp.alpinoarticulatus	H	H1	H1	3	NA	4.47213595499958	2	7.38905609893065	3	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Capsule	cyme	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
14660	Juncus_trifidus	H	H1	H1	3	NA	4.47213595499958	2	7.38905609893065	3	8	0.129341666666667	1.54375	15.7375	15.7375	425.33	425.33	2	4.33333333333333	3.33333333333333	2	8	m	seed	nopers	wind	su	Capsule	solitary	0	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
14228	Kobresia_myosuroides	H	H1	H1	3	NA	4	6	403.428793492735	3	9	0.512289855	1.45615384615385	14.915723645	12.4078618225	353.4883674	353.4883674	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Achene	spike	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2522	Leontodon_montanus	H	H1	H1	3	4	2.82842712474619	3	20.0855369231877	3	8	NA	5.71289166666667	16.5576948708333	16.5576948708333	155.26407325	155.26407325	2	5	9	3	8	m	seed	nopers	wind	su	Achene	solitary	0	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
2527	Leontodon_pyrenaicus subsp.helveticus	H	H1	H1	3	4	3.46410161513775	3	20.0855369231877	3	8	0.453333333	1.214470872	19	19	NA	NA	3	5	3	2	8	m	NA	nopers	wind	su	Achene	solitary	3	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
12460	Linaria_alpina subsp.alpina	H	H1	H1	3	NA	2.23606797749979	1	2.71828182845905	3	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Capsule	solitary	0	Chlorophyllian	1	herb	0	0	0	1	0	0	1	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
7139	Lotus_alpinus	H	H1	H1	3	13	2.23606797749979	6	403.428793492735	3	8	1.49313725483333	0.260254737	20	20	NA	NA	NA	NA	NA	NA	NA	NA	seed	nopers	animal	sp	Pod	umbel	3	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
14668	Luzula_alpinopilosa	H	H1	H1	3	NA	5	6	403.428793492735	3	8	0.20275	NA	14.71	14.71	NA	NA	NA	NA	NA	NA	NA	NA	seed	nopers	animal	su	Capsule	cyme	0	Chlorophyllian	1	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
10019	Oxyria_digyna	H	H1	H1	3	4	4.24264068711928	3	20.0855369231877	3	7	0.6713775	NA	23.1166666666667	23.5083333333333	96.02	96.02	2	5.33333333333333	3.66666666666667	3	7	m	seed	nopers	wind	su	Achene	solitary	0	Chlorophyllian	1	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
16642	Phleum_alpinum	H	H1	H1	1	NA	5.47722557505166	3	20.0855369231877	3	8	0.383947368421053	2.42666666666667	18.535	21.9625	377.41	339.8725	3	5	6	6	8	m	seed	nopers	wind	su	Caryopsis	NA	3	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
9612	Plantago_alpina	H	H1	H1	3	NA	2.64575131106459	6	403.428793492735	3	9	0.563138888833333	0.4	11.9	13.0066666666667	NA	165.7825	3	5	3	2	8	m	seed	nopers	animal	sp	Pyxid	spike	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
16696	Poa_alpina	H	H1	H1	3	NA	4.74341649025257	6	403.428793492735	3	7	0.375203125	1.46	14.675	15.135	282.99	289.8225	3	5	NA	7	7	m	seed	nopers	animal	sp	Caryopsis	panicle	3	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
16723	Poa_cenisia	H	H1	H1	3	NA	5	6	403.428793492735	3	8	NA	NA	NA	NA	NA	NA	2	5	8	3	8	m	seed	nopers	animal	su	Caryopsis	panicle	1	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
16750	Poa_laxa	H	H1	H1	3	NA	3.87298334620742	3	20.0855369231877	3	8	NA	NA	25	21.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	su	Caryopsis	panicle	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
10106	Polygonum_viviparum	H	H1	H1	3	26	4.47213595499958	1	2.71828182845905	3	7	1.98394444441667	2.72844327410526	16.866895724	15.365631908	240.020306466667	230.050153233333	NA	NA	NA	NA	NA	NA	veget	nopers	animal	sp	Achene	spike	2	Chlorophyllian	1	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
11202	Potentilla_aurea	H	H1	H1	3	21	3.87298334620742	6	403.428793492735	3	8	0.246383333333333	6.6977133335	18.4366666666667	18.5033333333333	250.7	240.9875	3	4	3	2	8	m	seed	nopers	animal	sp	Achene	cyme	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
11225	Potentilla_erecta	H	H1	H1	3	8	4.74341649025257	4	54.5981500331442	3	7	0.422270588235294	1.24666666666667	32.02	27.138	NA	310.98	NA	NA	NA	2	6	m	seed	nopers	animal	sp	Achene	cyme	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
11233	Potentilla_grandiflora	H	H1	H1	3	15	5	1	2.71828182845905	3	8	0.266470588	4.17333	12.5	12.235	NA	281.91	NA	NA	NA	NA	NA	NA	NA	nopers	animal	sp	Achene	cyme	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10691	Ranunculus_glacialis	H	H1	H1	3	NA	3.60555127546399	4	54.5981500331442	1	8	0.435	5.06030833333333	12.1993832156154	11.7496916078077	161.432342333333	161.432342333333	1	6	3	2	8	m	seed	nopers	wind	su	Achene	solitary	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10699	Ranunculus_kuepferi	H	H1	H1	3	NA	3.87298334620742	2	7.38905609893065	1	8	1.548333333	2.156522034	16	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Achene	cyme	2	Chlorophyllian	2	herb	0	1	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10715	Ranunculus_montanus	H	H1	H1	3	NA	3.87298334620742	3	20.0855369231877	1	8	NA	NA	NA	16.94	NA	178.7	3	5	8	6	6	m	NA	nopers	animal	sp	Achene	solitary	3	Chlorophyllian	1.5	herb	0	1	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
12274	Saxifraga_stellaris subsp.robusta	H	H1	H1	3	NA	2.82842712474619	1	2.71828182845905	3	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pers	wind	sp	Capsule	raceme	0	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
40028	Taraxacum_alpinum	H	H1	H1	3	5	2.44948974278318	5	148.413159102577	3	8	0.529375	12.20588235	35.6	29.125	NA	159.4	NA	NA	NA	NA	NA	NA	seed	nopers	wind	sp	Achene	NA	3	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
14315	Trichophorum_cespitosum	H	H1	H1	3	3	4.18330013267038	1	2.71828182845905	3	8	0.427	NA	NA	NA	NA	NA	4	8.66666666666667	1.33333333333333	1	8	m	seed	nopers	wind	sp	Achene	spike	1	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
7580	Trifolium_alpinum	H	H1	H1	3	50	3.16227766016838	3	20.0855369231877	3	8	4.60625	1.575965665	20.4	19.655	NA	293.32	NA	NA	NA	NA	NA	NA	NA	nopers	wind	sp	Pod	solitary	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7672	Trifolium_pallescens	H	H1	H1	3	11	2.23606797749979	3	20.0855369231877	3	8	0.733333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	nopers	wind	su	Pod	solitary	2	Chlorophyllian	1	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7712	Trifolium_saxatile	H	H1	NA	1	2	3.3166247903554	3	20.0855369231877	3	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	nopers	wind	su	Pod	solitary	0	Chlorophyllian	NA	herb	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7739	Trifolium_thalii	H	H1	NA	3	14	1.4142135623731	6	403.428793492735	3	7	0.966666666666667	0.68627451	14	14	NA	NA	2	5	8	NA	7	m	seed	nopers	animal	sp	Pod	solitary	3	Chlorophyllian	4	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
16968	Trisetum_distichophyllum	H	H1	H1	3	14	4.12310562561766	3	20.0855369231877	3	8	NA	0.644583333333333	18.3524232341667	18.3524232341667	295.291085083333	295.291085083333	2	5	9	2	8	m	seed	nopers	wind	su	Caryopsis	panicle	0	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
423	Heracleum_sphondylium subsp.elegans	H	H10	H10	3	NA	12.2474487139159	7	1096.63315842846	3	6	6.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	nopers	animal	su	Achene	umbel	3	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
15316	Agrostis_capillaris	H	H2	H2	1	NA	6.51920240520265	6	403.428793492735	3	7	0.0932666666666667	3.08	44.428	36.79775	NA	279.0325	NA	5	4	4	6	m	NA	nopers	animal	sp	Caryopsis	panicle	3	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
15363	Agrostis_stolonifera	H	H2	H2	1	NA	5.47722557505166	6	403.428793492735	3	8	0.0545428571428571	2.9825	22.76	27.6957142857143	NA	273.2825	NA	6.5	7	5.5	7	m	seed	nopers	animal	sp	Caryopsis	panicle	4	Chlorophyllian	2.5	herb	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
11030	Alchemilla_vulgaris	H	H2	NA	3	8	6.70820393249937	6	403.428793492735	3	NA	0.4978	10.23284314	23.2	20.925	NA	342.5	NA	5	6	4	7	m	seed	nopers	animal	sp	Achene	solitary	4	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
190	Astrantia_major	H	H2	H2	1	2	7.07106781186548	6	403.428793492735	3	6	3.3302	118.06	24.385	24.385	175.585	175.585	4	6	8	5	6	m	seed	nopers	animal	sp	Achene	umbel	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
13872	Carex_caryophyllea	H	H2	H2	3	NA	4.12310562561766	6	403.428793492735	3	7	1.16978	3.875	17.994607075	18.9873035375	375.29123	342.645615	6	5.66666666666667	6.5	2.66666666666667	7	m	seed	nopers	animal	sp	Achene	spike	2	Chlorophyllian	1	herb	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14094	Carex_sempervirens	H	H2	H2	3	NA	5.91607978309962	6	403.428793492735	3	8	1.00219388883333	6	12.369291585	12.7729791258333	409.8850026	393.954167966667	6	9	3	2	8	i	seed	nopers	animal	sp	Achene	spike	2	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
272	Carum_carvi	H	H2	H2	NA	NA	6.51920240520265	6	403.428793492735	3	8	1.98582352941176	13.09	25.585	22.085	175.86	197.01	4	5	NA	6	8	m	seed	nopers	animal	sp	Achene	umbel	3	Chlorophyllian	3.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5687	Chenopodium_bonus-henricus	H	H2	H2	1	4	7.74596669241483	6	403.428793492735	3	7	1.78292	53.9333333333333	NA	28.03	NA	181.103333333333	NA	5	NA	8.5	8	m	seed	nopers	animal	sp	Achene	spike	3	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
16136	Festuca_nigrescens	H	H2	H2	3	NA	5.91607978309962	6	403.428793492735	3	8	0.920666666666667	NA	NA	16.29	NA	385.645	NA	NA	3	2	7	m	seed	nopers	wind	sp	Caryopsis	panicle	4	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
11151	Fragaria_vesca	H	H2	H2	3	8	4.47213595499958	6	403.428793492735	3	5	23.268335	27.8691666666667	33.1827083084615	25.3413541542308	278.846878916667	333.423439458333	NA	5	6	4	6	m	seed	nopers	animal	sp	Achene	cyme	2	Chlorophyllian	2	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
11803	Galium_aparine	H	H2	H2	1	NA	7.58287544405155	6	403.428793492735	1	6	9.003865	1.61333333333333	NA	34.6785714285714	NA	140	6	NA	6.33333333333333	8	6	m	seed	nopers	animal	sp	Achene	NA	2	Chlorophyllian	1.5	herb	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
11874	Galium_odoratum	H	H2	NA	3	NA	4.74341649025257	6	403.428793492735	3	4	6.35677777777778	3.61	75.59	51.045	NA	243	5	5	6.5	5.5	2	s	seed	nopers	animal	sp	Achene	umbel	0	Chlorophyllian	1	herb	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
11942	Galium_verum	H	H2	H2	3	8	6.70820393249937	6	403.428793492735	3	7	0.528139682523809	0.1825	21.89	18.183	NA	253.44125	NA	4	6.5	2.5	7	m	seed	nopers	animal	sp	Achene	umbel	3	Chlorophyllian	3	herb	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
8218	Geranium_sylvaticum	H	H2	H2	3	20	7.24568837309472	6	403.428793492735	3	6	5.68822222222222	18.8934615384615	21.0333333333333	22.3811111111111	247.16	240.203333333333	4	5.66666666666667	6	6.33333333333333	6	m	seed	nopers	animal	sp	Capsule	raceme	3	Chlorophyllian	1.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
7107	Lathyrus_pratensis	H	H2	H2	1	NA	6	6	403.428793492735	3	7	11.8810037037222	1.58333333333333	27.4675	23.6025	NA	289.105	5	6	6.66666666666667	5.66666666666667	7	m	seed	nopers	animal	sp	Pod	raceme	3	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2593	Leucanthemum_vulgare	H	H2	H2	1	5	7.07106781186548	6	403.428793492735	3	7	0.3649	6.69666666666667	21.866	19.0346666666667	NA	135.333333333333	NA	4	NA	3.33333333333333	7	m	seed	nopers	animal	sp	Achene	NA	3	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
7147	Lotus_corniculatus	H	H2	H2	3	16	4.84767985741633	6	403.428793492735	3	7	1.2220625	1.32	26.6925	24.53625	NA	186	NA	4	6.66666666666667	2.66666666666667	7	m	seed	nopers	animal	sp	Pod	NA	3	Chlorophyllian	4	herb	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
479	Meum_athamanticum	H	H2	H2	3	7	6.557438524302	6	403.428793492735	3	7	7.34085	NA	13.22	13.22	NA	268.346666666667	4	5	3.5	3	8	m	seed	nopers	wind	sp	Achene	umbel	3	Chlorophyllian	3.5	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7378	Onobrychis_montana	H	H2	H2	3	12	5	6	403.428793492735	3	8	14.17625	NA	NA	10.985	NA	314.21	3	4	9	2	9	i	NA	nopers	animal	su	Pod	raceme	2	Chlorophyllian	4	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9670	Plantago_media	H	H2	H2	3	3	5.56776436283002	6	403.428793492735	3	7	0.342145454545455	48.2766666666667	21.11	19.2216666666667	NA	145.333333333333	NA	4	7	3	7	m	seed	nopers	animal	sp	Pyxid	spike	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
10113	Rumex_acetosa	H	H2	H2	3	2	8.21583836257749	6	403.428793492735	3	7	0.88198125	20.0633333333333	28.115	29.6641666666667	115.56	107.03	NA	NA	NA	6	8	m	seed	nopers	animal	sp	Achene	solitary	3	Chlorophyllian	3.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10182	Rumex_pseudalpinus	H	H2	H2	3	6	8.94427190999916	6	403.428793492735	3	7	NA	NA	NA	NA	NA	NA	NA	6	7	9	7	m	NA	nopers	wind	sp	Achene	NA	3	Chlorophyllian	5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
16860	Sesleria_caerulea	H	H2	H2	3	NA	5	6	403.428793492735	3	7	1.478925	4.8	10.807407955	14.6674693183333	395.7104717	388.56523585	NA	7	8	2	7	m	NA	nopers	animal	sp	Caryopsis	spike	2	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7660	Trifolium_montanum	H	H2	H2	1	50	6.12372435695795	6	403.428793492735	3	7	0.8851875	16.57	20.03	20.03	257.805	254.9975	NA	3	8	2	8	m	seed	nopers	animal	sp	Pod	solitary	2	Chlorophyllian	3	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
7680	Trifolium_pratense	H	H2	H2	1	4	5.09901951359278	6	403.428793492735	3	7	1.52677419354839	7.4675	24.6642857142857	23.8442063492063	NA	232	NA	NA	NA	NA	7	m	seed	nopers	animal	sp	Pod	solitary	4	Chlorophyllian	2.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
139	Aegopodium_podagraria	H	H3	H3	3	NA	7.90569415042095	7	1096.63315842846	3	5	1.7615	135.003333333333	26.89	28.1866666666667	NA	230	5	5.66666666666667	6.66666666666667	6.66666666666667	5	s	veget	nopers	animal	sp	Achene	umbel	3	Chlorophyllian	2.5	herb	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
15465	Anthoxanthum_odoratum	H	H3	H3	3	NA	5.24404424085076	7	1096.63315842846	3	7	0.549152173913043	0.71	31.228	29.911	NA	273.17	NA	NA	4.33333333333333	NA	NA	NA	seed	nopers	animal	sp	Caryopsis	NA	4	Chlorophyllian	1.5	herb	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
15482	Arrhenatherum_elatius subsp.elatius	H	H3	H3	1	NA	9.35414346693485	7	1096.63315842846	3	7	NA	6.8445	31.606280722	31.606280722	298.571362	298.571362	5	5	7	7	7	m	seed	nopers	homme	sp	Caryopsis	panicle	4	Chlorophyllian	3.5	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1622	Crepis_pyrenaica	H	H3	H3	3	NA	6.32455532033676	7	1096.63315842846	3	7	3.27	32.79	39.71	30.92	142.47	192.56	3	5	7	6	7	m	seed	nopers	wind	sp	Achene	raceme	2	Chlorophyllian	NA	herb	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
15813	Dactylis_glomerata	H	H3	H3	1	NA	8.94427190999916	7	1096.63315842846	3	7	0.885540294117647	14.49	22.6885714285714	23.0380859010271	320	292.384444444444	NA	5	NA	6	7	m	seed	nopers	animal	sp	Caryopsis	NA	4	Chlorophyllian	4	herb	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
15838	Deschampsia_cespitosa	H	H3	H3	3	NA	8.5146931829632	7	1096.63315842846	3	6	0.228304761914286	3.5032	12.9457142857143	14.8428571428571	360.535	342.649166666667	NA	6.75	NA	3.25	6	m	seed	nopers	animal	sp	Caryopsis	panicle	3	Chlorophyllian	3.5	herb	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
