CODE_CBNA	MATURITY	LONGEVITY	HEIGHT	WOODY	LHIST	DISPERSAL	LIGHT	LIGHT_TOLERANCE	NITROGEN	NITROGEN_TOLERANCE	MOISTURE	GRAZ_MOW_TOLERANCE	PALATABILITY
14948			40.5	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	2		
14950			30	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	1	4	2	
14953				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2		
14954	7		19	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	2	1	3		
14955			40	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	3.5		
14957			35	Herbaceous	Geophyte_Hemicryptophyte	5	5	2	2	1	2		
14960			13.5	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	3	1	2.5		
14963	9		11	Herbaceous	Geophyte_Hemicryptophyte	3	2	1	1.5	1	2		
14965	1		30	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	3	2	
14966				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	3	2	
14967				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	3	2	
14968				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	3	2	
14969			30	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
14970				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	4.5	1	
14973			17	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3.5	1	
14974			25	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	1.5	1	
14977			33.25	Herbaceous	Geophyte_Hemicryptophyte		3	1	2	1	2		
14978	7		50	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	2		
14979				Herbaceous	Geophyte_Hemicryptophyte	5							
14980			9.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	4.5	1	
14981	13		8.5	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	1.5	1	4	1	
14982	11		35	Herbaceous	Geophyte_Hemicryptophyte	6	3	1	3	1	3.5	2	
14988			81	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	1.5	1	2		
14989			22	Herbaceous	Geophyte_Hemicryptophyte	3	1	1	3	1	3		
14991			15	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
14992			15	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
15003			15	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
15004				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2.5	2	
15005				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2.5	2	
15012			22.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	2	1	
15013				Herbaceous	Geophyte_Hemicryptophyte		3	1	2	1	2	1	
15014				Herbaceous	Geophyte_Hemicryptophyte		3	1	2	1	2	1	
15020				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2	1	
15021			25	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	1	1	2	1	
15022				Herbaceous	Geophyte_Hemicryptophyte		3	1	1.5	1	2	1	
15027			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	2	1	
15039			25	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	1	2	1	
15043				Herbaceous	Geophyte_Hemicryptophyte		4	1	1.5	1	2	1	
15045				unknown		5			1				
15048			15	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1	1	1.5	1	
15056				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2	1	
15057			30	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	1.5	1	2.5	1	
15063			12	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	1.5	1	2	1	
15064				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2	1	
15078			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	1.5	1	2	1	
15080				Herbaceous	Geophyte_Hemicryptophyte		4	2	1.5	1	2	1	
15081				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	1	
15084			19.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	1	1	2	1	
15096			25	Herbaceous	Geophyte_Hemicryptophyte		4	2	1.5	1	2	1	
15098				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	1.5	1	
15115				Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3.5	1	
15116			20	Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	3.5	1	
15117			20	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3	1	
15137				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2	1	
15141			45	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	4.5	1	
15156			30	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2.5	1	3	2	
15160				Herbaceous	Geophyte_Hemicryptophyte		3	2	3	1	3	2	
15161				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2	2	
15162	7		23	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
15167			19	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
15169				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2.5	2	
15173			12	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2.5	1	3	1	
15175			40	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	4.5	1	
15176				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	1	
15184			20	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2	1	2	1	
15185				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2	1	
15187	10		33	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	2.5	1	3	1	
15195			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2	1	
15197			25	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	2	1	
15199			17.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	1	
15203	13		22	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	1	
15208			30	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	3.5	2	
15209				Herbaceous	Geophyte_Hemicryptophyte		3	1	2	1	3.5	2	
15211	9		30	Herbaceous	Geophyte_Hemicryptophyte	3	3	1	2	1	3.5	2	
15214	1		18	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1	1	3	2	
15222				Herbaceous	Geophyte_Hemicryptophyte		5	2	2	1	2	2	
15228			20	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2.5	2	
15239			30	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	2	2.5	2	
15242				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	2	2.5	2	
15243			16.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	4	2	
15245			9.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3.5	2	
15246			36.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	3.5	2	
15250	3		70	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2	1	1.5	2	4
15252			39.75	Herbaceous	Therophyte	6	5	1	3	1	1		
15258			27	Herbaceous	Therophyte	6	5	1	3	1	1		
15259			12.25	Herbaceous	Therophyte	6	5	1	3	1	1		
15263			27	Herbaceous	Therophyte	6	5	1	3	1	1		
15264				Herbaceous	Therophyte		5	1	3	1	1		
15275			30	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2.5	1	1	3	
15299	3		37.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	3	2	3.5	3	4
15307	1.5		12.5	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	2	1	2		4
15312			30	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	1.5	1	4	3	4
15316	3		25	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	2	2	2.5	3	4
15317				unknown									4
15318			23.5	Herbaceous	Geophyte_Hemicryptophyte		4	1	2	2	1.5	3	
15332	2		65	Herbaceous	Geophyte_Hemicryptophyte	6	3	2	3	2	3.5	4	4
15351	3		6	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1.5	1	2.5	2	4
15353				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	2.5	2	4
15356			22.5	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	1.5	1	3	2	
15363	3		30	Herbaceous	Helophyte_Hydrophyte	7	3	1	3.5	2	4	4	4
15371				Herbaceous	Geophyte_Hemicryptophyte		3	1	4	2	4	4	4
15381				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	3	
15394				Herbaceous	Therophyte		5	2	1	2	1		
15396			20	Herbaceous	Therophyte	6	5	2	1	2	1		
15398				Herbaceous	Therophyte		5	1	2	1	1		
15402			20	Herbaceous	Therophyte	6	5	2	1	2	1		
15406			22	Herbaceous	Therophyte	6	5	1	1	2	1		
15415			10	Herbaceous	Therophyte	6	5	1	1	2	1.5		
15425			25	Herbaceous	Helophyte_Hydrophyte	6	4	2	3.5	1	5	2	
15427	3		12.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	3	3	4
15429			31.5	Herbaceous	Helophyte_Hydrophyte	6	4	1	5	1	4	2	
15431	1		20	Herbaceous	Helophyte_Hydrophyte	6	4	1	3	2	4.5	3	
15436			35	Herbaceous	Therophyte	6	4	2	3	1	3		
15437			60	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	3.5	1	3.5	4	
15438			30	Herbaceous	Therophyte	7	4	1	3	1	3	2	
15450				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	2	1	2	
15463				Herbaceous	Therophyte		3	2	3	1	1.5	2	
15465	3		18	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	3	4	4
15466	3		19	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	3	4	4
15467				unknown									4
15477			17	Herbaceous	Therophyte	6	5	1	2.5	1	2.5		
15478			65	Herbaceous	Therophyte	6	3	2	3.5	2	2.5		
15480	3			Herbaceous	Geophyte_Hemicryptophyte		3	1	4	2	3	4	4
15481			90	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3	1	2	2	
15482	3		40	Herbaceous	Geophyte_Hemicryptophyte	7	3	1	3.5	2	3	4	4
15492			400	Suffrutescent	Geophyte_Hemicryptophyte	5	3	2	4	1	4	1	
15509			39	Herbaceous	Therophyte	5	4	1	3	1	1.5	1	
15510				Herbaceous	Therophyte		4	1	3	1	1.5	1	
15523				unknown		6			3				
15524	1		75	Herbaceous	Therophyte		4	1	3	1	2.5	1	
15545				Herbaceous	Therophyte		3	2	3	1	2.5		
15560			96	Herbaceous	Therophyte		4	1	4	1	2.5		
15571				Herbaceous	Therophyte		4	1	3	1	1.5	1	
15572				Herbaceous	Therophyte		4	1	3	1	1.5	1	
15574				Herbaceous	Therophyte		4	1	3	1	1.5	1	
15576				Herbaceous	Therophyte		4	1	3	1	3		
15581			35	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	1.5	1	1.5	2	
15593	2		37.425	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	1.5	2	4
15600	2.5		35.45	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	3	1	2.5	3	4
15606	3		9.25	Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	2	4
15607			30	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2	2	
15608	3		7.75	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2	2	4
15611			30	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	2	2	4
15613			34	Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	1	
15616			13	Herbaceous	Therophyte	6	5	1	2.5	1	1	2	
15617			65	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	1.5	2	
15618			29	unknown	Geophyte_Hemicryptophyte		3	2	3	1	2	2	4
15623			30	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	1	2	
15624	3		50.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	2.5	1	2.5	2	4
15625			83	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	3	1	3.5	1	
15627				Herbaceous	Geophyte_Hemicryptophyte		3	2	3	1	3.5	1	
15629			45	Herbaceous	Therophyte	3	4	1	1	1	1.5	1	
15630	1		13	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2	2	4
15632				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	2	4
15633			25	Herbaceous	Therophyte		4	1	2	1	3	1	
15639			43	Herbaceous	Therophyte	6	3	2	3	1	2	2	
15643			101	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	3	1	3		
15645				unknown	Geophyte_Hemicryptophyte		4	1	4	1	3	3	
15647			60	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	4	1	2	3	
15648			60	Herbaceous	Therophyte	5	3	2	3	1	2.5	2	
15649				Herbaceous	Therophyte		4	1	3	1	2		
15650			60	Herbaceous	Therophyte	6	4	1	3	1	2		
15651				Herbaceous	Therophyte		4	1	3	1	2		
15654			20	unknown		6			2				4
15655	6		21.225	Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	3	4
15656				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2	3	
15661				Herbaceous	Therophyte		3	2	3	1	2	2	
15663	1		45	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	4	1	3	3	4
15664				Herbaceous	Therophyte		4	1	4	1	1.5		
15666				unknown					3				4
15667				Herbaceous	Therophyte		4	1	4	1	1.5		
15670				Herbaceous	Therophyte		4	1	4	1	3		
15674			70	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	3	1	2	2	
15677			50	Herbaceous	Therophyte	6	3	2	3	1	2	2	
15678			45	Herbaceous	Therophyte	6	4	1	3	1	2		
15683			26.5	Herbaceous	Therophyte	5	5	1	3	1	1		
15689				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2	3	
15690			60	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	2	3	
15695			66.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	3.5	1	4	2	
15698			120	Herbaceous	Geophyte_Hemicryptophyte	5	2	2	3	1	3	2	
15705			20	Herbaceous	Therophyte	6	4	1	2.5	1	1		
15709			80	Herbaceous	Therophyte	3	3	2	3	2	3	2	
15712			25	Herbaceous	Therophyte	6	4	2	3.5	1	1.5		
15713	1		44	Herbaceous	Therophyte	7	3	2	4	1	2	3	
15714			25	Herbaceous	Therophyte	7	5	1	4	1	1		
15723				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	3.5	1	
15724			110	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	3	1	4.5	1	
15725	3		100	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	3	1	3	1	
15735			100	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	3	1	3.5	1	
15740				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	4.5	1	
15744	3		69	Herbaceous	Geophyte_Hemicryptophyte	6	3	2	2	1	3.5	1	4
15746			28.1	Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	3.5	1	
15748			56	Herbaceous	Geophyte_Hemicryptophyte	6	3	2	2	1	3.5	1	
15750			26.5	Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	4.5		
15753	1		6.75	Herbaceous	Therophyte	1	5	1	2.5	1	1		
15768				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	1	
15770			60	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	1	2	
15772				Herbaceous	Therophyte		4	1	2	1	4		
15775				unknown									
15780			21.5	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1	1	1	2	
15781				Herbaceous	Therophyte		4	1	3	1	1	1	
15784				Herbaceous	Therophyte		4	1	3	1	4		
15789			13	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3	1	2	4	
15791				unknown	Geophyte_Hemicryptophyte		4	1	3	1	2	4	
15794			40	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3	2	3	4	4
15797			30	Herbaceous	Therophyte	6	4	1	3.5	1	1	2	
15800			25	Herbaceous	Therophyte	6			2				
15813	1.5		32.15	Herbaceous	Geophyte_Hemicryptophyte	7	4	2	4	2	3	4	4
15815			80	Herbaceous	Geophyte_Hemicryptophyte		4	2	4	2	3	4	4
15817			35	Herbaceous	Geophyte_Hemicryptophyte	6	5	2	2	1	1	2	
15818				Herbaceous	Geophyte_Hemicryptophyte		3	2	3	1	2.5	2	
15830			29	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	1.5	2	
15832			25	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	3.5	2	4
15834				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	3.5	2	4
15837				Herbaceous	Therophyte		4	2	3	1	1.5		
15838	2.5		55	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	3	2	4	3	4
15840				unknown					3				4
15841				Herbaceous	Geophyte_Hemicryptophyte		3	2	3	2	4	3	
15843				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	4	1	
15851	5		10.75	Herbaceous	Geophyte_Hemicryptophyte	5	2	2	2	1	2.5	1	4
15853				unknown									4
15858			22.5	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	2.5	1	3.5	2	
15866			27	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	1.5	1	
15867			65	Herbaceous	Geophyte_Hemicryptophyte								
15873			14.5	Herbaceous	Therophyte	1	4	1	3	2	3	2	
15876			34.5	Herbaceous	Therophyte	2	4	1	4	1	2.5	2	
15881			13	Herbaceous	Therophyte	6	5	1	2	1	1.5		
15882				Herbaceous	Therophyte		4	1	4	1	3.5		
15883	0		60	Herbaceous	Therophyte	7	4	1	4	1	3.5	1	
15884				Herbaceous	Therophyte		4	1	4	1	3.5	1	
15889				Herbaceous	Therophyte		4	1	4	1	2.5		
15891				Herbaceous	Therophyte		4	1	4	1	2.5	1	
15892			70	Herbaceous	Therophyte				4				
15901				Herbaceous	Therophyte		4	1	4	1	2		
15903			20	Herbaceous	Therophyte		4	1	4	1	2		
15929			60	Herbaceous	Geophyte_Hemicryptophyte	2			3				
15934			60	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	3	1	2	3	
15936				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2	3	
15944	3		40	Herbaceous	Geophyte_Hemicryptophyte	7	4	2	4	1	3	3	4
15945				Herbaceous	Geophyte_Hemicryptophyte		4	2	4	1	3	3	4
15948				Herbaceous	Therophyte		4	1	3	1	1.5		
15949			10.5	Herbaceous	Therophyte	7	4	1	3	1	1.5		
15950				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2		
15953				Herbaceous	Therophyte		4	1	3	1	1.5		
15956				unknown	Geophyte_Hemicryptophyte		4	1	3	1	2		
15958				unknown	Geophyte_Hemicryptophyte		4	1	3	1	2		
15959			11.5	Herbaceous	Therophyte	7	4	1	3	1	1.5		
15963				Herbaceous	Therophyte		4	1	3	1	2		
15964			15	Herbaceous	Therophyte	7	4	1	3	1	2		
15965				Herbaceous	Therophyte		4	1	3	1	2		
15966				Herbaceous	Therophyte		4	1	3	1	2		
15977	3		13	Herbaceous	Geophyte_Hemicryptophyte	5	5	2	1.5	1	2	2	4
15978			14.4	Herbaceous	Geophyte_Hemicryptophyte		5	1	1	1	1.5	2	
15980			8	Herbaceous	Geophyte_Hemicryptophyte	3	5	1	1	1	1.5	2	
15982				Herbaceous	Geophyte_Hemicryptophyte		5	1	1	1	1.5	2	
15985			75	Herbaceous	Geophyte_Hemicryptophyte	3	2	2	3	1	3.5		4
15987				Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2.5		
15993			29.375	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	3.5	1	4	4	4
15994			50	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	3	2	4
15998				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1.5	2	
16000			40	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	1.5	1	1.5	2	
16007			40	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	1.5	1	1.5	3	
16010				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1.5	2	
16019			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	1.5	1	1.5	2	
16020				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1.5	2	
16031			60	Herbaceous	Geophyte_Hemicryptophyte	6	5	2	1	1	1.5	3	
16044				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	2	
16060			24	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	1	2	3	
16062	3		11.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	1	2	2	4
16070			100	Herbaceous	Geophyte_Hemicryptophyte	6	2	2	3	1	4	1	
16075				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	1.5	2	
16077	3		4	Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	2	2	4
16078	3		15	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1.5	1	2	2	4
16086				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	2	4
16087			28	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	2	2	3	2	4
16098				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1	2	
16101	3		10.65	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	1.5	2	4
16102			50	Herbaceous	Geophyte_Hemicryptophyte	7	5	2	2	1	2	2	
16111				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	2	2	4
16115				Herbaceous	Geophyte_Hemicryptophyte	6							
16116				Herbaceous	Geophyte_Hemicryptophyte	6	5	1	2	1	2	2	4
16117	3			unknown									
16119	3		20.55	Herbaceous	Geophyte_Hemicryptophyte	5	4	2	2	1	2	2	4
16120			16.1	unknown					2				
16136	3		16	Herbaceous	Geophyte_Hemicryptophyte	7	3	1	3.5	1	2.5	4	4
16137				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	2.5	4	
16138				Herbaceous	Geophyte_Hemicryptophyte		3	1	3	1	2.5	4	4
16141				Herbaceous	Geophyte_Hemicryptophyte		4	2	2	1	1.5	2	
16151			23	Herbaceous	Geophyte_Hemicryptophyte		3	2	2	1	2	3	4
16158				unknown									4
16159			25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2	2	
16187				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1	2	4
16189	3			Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2	3	4
16193	3		40	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	2	3	4
16194				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2	3	
16201	3		60	Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	3	3	4
16202			55	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	4	1	3.5	3	
16203	3		31.65	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	3.5	1	3	3	4
16207				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5	3	
16208			36.5	Herbaceous	Geophyte_Hemicryptophyte	6	4	2	2	1	3.5		
16209			50	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	2	1	3		
16216	3		9	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	1.5	1	2.5	2	4
16218				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	4	3	
16219	3		18.75	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	3	1	3	5	4
16224			40	Herbaceous	Geophyte_Hemicryptophyte	7	3	2	3.5	1	3.5	3	4
16238				unknown									4
16249				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	2	2	
16252			30	Herbaceous	Geophyte_Hemicryptophyte	6	5	1	2	1	1.5	2	
16264				Herbaceous	Geophyte_Hemicryptophyte		4	1	1	1	1	2	
16265				Herbaceous	Geophyte_Hemicryptophyte		5	2	1	1	1.5	2	
16266				Herbaceous	Geophyte_Hemicryptophyte		3	1	2	1	1.5	2	
16267				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	1.5	2	4
16273			36.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	3.5	3	4
16276				Herbaceous	Geophyte_Hemicryptophyte		4	1	4	1	3.5	3	
16277			25	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	2	1	1	2	
16278				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	2	2	
16289	3		2.5	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2.5	1	3	3	4
16291			9	unknown		3							4
16295				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	2	2	
16302			22	Herbaceous	Therophyte	6	4	1	1.5	1	1.5	2	
16303			34	Herbaceous	Therophyte	6	5	1	3	1	3.5	2	
16313			34.5	Herbaceous	Helophyte_Hydrophyte	1	3	1	3.5	1	4.5	3	
16317			50	Herbaceous	Helophyte_Hydrophyte	2	3	1	3.5	1	5	3	
16325	2		130	Herbaceous	Geophyte_Hemicryptophyte	2	4	1	4	1	5	2	
16327			40	Herbaceous	Helophyte_Hydrophyte	3	3	1	3.5	1	4.5	3	
16334				Herbaceous	Geophyte_Hemicryptophyte		3	2	4	2	4.5	2	
16341				Herbaceous	Therophyte		4	1	4	1	1		
16351	6		56.5	Herbaceous	Geophyte_Hemicryptophyte	5	5	1	2	1	2	2	4
16356	6			unknown	Chamaephyte_H		3	2	2	1	2	2	
16358	6		9.75	Herbaceous	Geophyte_Hemicryptophyte	5	3	2	1.5	1	2	2	4
16359			51.25	Herbaceous	Geophyte_Hemicryptophyte	6	4	1	1.5	1	1.5	2	
16360			30	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	1.5	1	2	2	
16363				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1	2	
16365			40	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	3	1	4	2	
16368	2		47.625	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3	1	3	3	4
16369	1		45	Herbaceous	Geophyte_Hemicryptophyte	6	3	1	2	1	3	2	4
16372			77.5	Herbaceous	Geophyte_Hemicryptophyte	5	3	1	3	1	3		
16378			80	Herbaceous	Therophyte		4	1	3	1	2.5		
16385				Herbaceous	Geophyte_Hemicryptophyte		4	1	3	1	2.5		
16396			38	Herbaceous	Therophyte	7	4	1	4	1	2	2	
16398			40	Herbaceous	Therophyte		4	1	4	1	2		
16399			40	Herbaceous	Therophyte		4	1	4	1	2		
16403			44	Herbaceous	Geophyte_Hemicryptophyte	7	4	1	3.5	1	3.5		
16404			97	Herbaceous	Therophyte		4	1	3	1	2.5		
16407				Herbaceous	Geophyte_Hemicryptophyte		5	1	2	1	1		
16420			12.8	Herbaceous	Geophyte_Hemicryptophyte	3	4	1	1.5	1	1	2	4
16427				Herbaceous	Geophyte_Hemicryptophyte		4	1	2	1	2.5	2	
16430	2		6	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	1.5	2	
16434			18.25	Herbaceous	Geophyte_Hemicryptophyte	5	4	1	2	1	2	2	4
16439				unknown		3			1				4
16441				Herbaceous	Geophyte_Hemicryptophyte		5	1	1	1	1	2	
16443			15.5	Herbaceous	Geophyte_Hemicryptophyte		5	1	1	1	1	2	4
16447				Herbaceous	Therophyte		4	1	2	1	1		
